gene_id	gene_name	transcript_id	broken	pident
hg002_chr1_paternal_877	CD52	hg002_chr1_paternal_877.1	N	NA
hg002_chr1_paternal_878	CRYBG2	hg002_chr1_paternal_878.2	N	NA
hg002_chr1_paternal_880	ZNF683	hg002_chr1_paternal_880.4	N	NA
hg002_chr1_paternal_881	LIN28A	hg002_chr1_paternal_881.1	N	NA
hg002_chr1_paternal_883	DHDDS	hg002_chr1_paternal_883.8	N	NA
hg002_chr1_paternal_886	HMGN2	hg002_chr1_paternal_886.1	N	NA
hg002_chr1_paternal_889	RPS6KA1	hg002_chr1_paternal_889.1	N	NA
hg002_chr1_paternal_897	ARID1A	hg002_chr1_paternal_897.1	N	NA
hg002_chr1_paternal_898	PIGV	hg002_chr1_paternal_898.8	N	NA
hg002_chr1_paternal_900	ZDHHC18	hg002_chr1_paternal_900.1	N	NA
hg002_chr1_paternal_901	SFN	hg002_chr1_paternal_901.1	N	NA
hg002_chr1_paternal_902	GPN2	hg002_chr1_paternal_902.1	N	NA
hg002_chr1_paternal_903	GPATCH3	hg002_chr1_paternal_903.1	N	NA
hg002_chr1_paternal_904	NUDC	hg002_chr1_paternal_904.5	N	NA
hg002_chr1_paternal_905	NR0B2	hg002_chr1_paternal_905.1	N	NA
hg002_chr1_paternal_906	KDF1	hg002_chr1_paternal_906.2	N	NA
hg002_chr1_paternal_910	TRNP1	hg002_chr1_paternal_910.1	N	NA
hg002_chr1_paternal_911	TENT5B	hg002_chr1_paternal_911.1	N	NA
hg002_chr1_paternal_913	SLC9A1	hg002_chr1_paternal_913.2	N	NA
hg002_chr1_paternal_920	WDTC1	hg002_chr1_paternal_920.5	N	NA
hg002_chr1_paternal_921	TMEM222	hg002_chr1_paternal_921.2	N	NA
hg002_chr1_paternal_924	SYTL1	hg002_chr1_paternal_924.2	N	NA
hg002_chr1_paternal_925	MAP3K6	hg002_chr1_paternal_925.2	N	NA
hg002_chr1_paternal_926	FCN3	hg002_chr1_paternal_926.1	N	NA
hg002_chr1_paternal_927	CD164L2	hg002_chr1_paternal_927.1	N	NA
hg002_chr1_paternal_928	GPR3	hg002_chr1_paternal_928.1	N	NA
hg002_chr1_paternal_929	WASF2	hg002_chr1_paternal_929.2	N	NA
hg002_chr1_paternal_931	AHDC1	hg002_chr1_paternal_931.16	N	NA
hg002_chr1_paternal_932	FGR	hg002_chr1_paternal_932.3	N	NA
hg002_chr1_paternal_935	IFI6	hg002_chr1_paternal_935.1	N	NA
hg002_chr1_paternal_939	FAM76A	hg002_chr1_paternal_939.6	N	NA
hg002_chr1_paternal_941	STX12	hg002_chr1_paternal_941.1	N	NA
hg002_chr1_paternal_944	PPP1R8	hg002_chr1_paternal_944.2	N	NA
hg002_chr1_paternal_946	THEMIS2	hg002_chr1_paternal_946.2	N	NA
hg002_chr1_paternal_947	RPA2	hg002_chr1_paternal_947.4	N	NA
hg002_chr1_paternal_948	SMPDL3B	hg002_chr1_paternal_948.3	N	NA
hg002_chr1_paternal_949	XKR8	hg002_chr1_paternal_949.2	N	NA
hg002_chr1_paternal_950	EYA3	hg002_chr1_paternal_950.3	N	NA
hg002_chr1_paternal_956	PTAFR	hg002_chr1_paternal_956.1	N	NA
hg002_chr1_paternal_957	DNAJC8	hg002_chr1_paternal_957.1	N	NA
hg002_chr1_paternal_958	ATP5IF1	hg002_chr1_paternal_958.1	N	NA
hg002_chr1_paternal_959	SESN2	hg002_chr1_paternal_959.2	N	NA
hg002_chr1_paternal_960	MED18	hg002_chr1_paternal_960.2	N	NA
hg002_chr1_paternal_961	PHACTR4	hg002_chr1_paternal_961.1	N	NA
hg002_chr1_paternal_964	RCC1	hg002_chr1_paternal_964.2	N	NA
hg002_chr1_paternal_969	TRNAU1AP	hg002_chr1_paternal_969.1	N	NA
hg002_chr1_paternal_975	RAB42	hg002_chr1_paternal_975.1	N	NA
hg002_chr1_paternal_976	TAF12	hg002_chr1_paternal_976.2	N	NA
hg002_chr1_paternal_979	GMEB1	hg002_chr1_paternal_979.3	N	NA
hg002_chr1_paternal_981	YTHDF2	hg002_chr1_paternal_981.3	N	NA
hg002_chr1_paternal_982	OPRD1	hg002_chr1_paternal_982.1	N	NA
hg002_chr1_paternal_983	EPB41	hg002_chr1_paternal_983.20	N	NA
hg002_chr1_paternal_986	TMEM200B	hg002_chr1_paternal_986.2	N	NA
hg002_chr1_paternal_987	SRSF4	hg002_chr1_paternal_987.4	N	NA
hg002_chr1_paternal_988	MECR	hg002_chr1_paternal_988.10	N	NA
hg002_chr1_paternal_990	PTPRU	hg002_chr1_paternal_990.4	N	NA
hg002_chr1_paternal_998	MATN1	hg002_chr1_paternal_998.1	N	NA
hg002_chr1_paternal_1000	LAPTM5	hg002_chr1_paternal_1000.1	N	NA
hg002_chr1_paternal_1007	SDC3	hg002_chr1_paternal_1007.3	N	NA
hg002_chr1_paternal_1009	PUM1	hg002_chr1_paternal_1009.1	N	NA
hg002_chr1_paternal_1018	NKAIN1	hg002_chr1_paternal_1018.1	N	NA
hg002_chr1_paternal_1019	SNRNP40	hg002_chr1_paternal_1019.1	N	NA
hg002_chr1_paternal_1020	ZCCHC17	hg002_chr1_paternal_1020.4	N	NA
hg002_chr1_paternal_1021	FABP3	hg002_chr1_paternal_1021.3	N	NA
hg002_chr1_paternal_1024	SERINC2	hg002_chr1_paternal_1024.3	N	NA
hg002_chr1_paternal_1034	TINAGL1	hg002_chr1_paternal_1034.2	N	NA
hg002_chr1_paternal_1035	HCRTR1	hg002_chr1_paternal_1035.1	N	NA
hg002_chr1_paternal_1036	PEF1	hg002_chr1_paternal_1036.5	N	NA
hg002_chr1_paternal_1038	COL16A1	hg002_chr1_paternal_1038.8	N	NA
hg002_chr1_paternal_1040	ADGRB2	hg002_chr1_paternal_1040.25	N	NA
hg002_chr1_paternal_1043	SPOCD1	hg002_chr1_paternal_1043.9	N	NA
hg002_chr1_paternal_1044	PTP4A2	hg002_chr1_paternal_1044.6	N	NA
hg002_chr1_paternal_1045	KHDRBS1	hg002_chr1_paternal_1045.2	N	NA
hg002_chr1_paternal_1046	TMEM39B	hg002_chr1_paternal_1046.6	N	NA
hg002_chr1_paternal_1048	KPNA6	hg002_chr1_paternal_1048.1	N	NA
hg002_chr1_paternal_1049	TXLNA	hg002_chr1_paternal_1049.3	N	NA
hg002_chr1_paternal_1050	CCDC28B	hg002_chr1_paternal_1050.4	N	NA
hg002_chr1_paternal_1051	IQCC	hg002_chr1_paternal_1051.2	N	NA
hg002_chr1_paternal_1052	DCDC2B	hg002_chr1_paternal_1052.1	N	NA
hg002_chr1_paternal_1053	TMEM234	hg002_chr1_paternal_1053.7	N	NA
hg002_chr1_paternal_1054	EIF3I	hg002_chr1_paternal_1054.1	N	NA
hg002_chr1_paternal_1056	FAM167B	hg002_chr1_paternal_1056.1	N	NA
hg002_chr1_paternal_1057	LCK	hg002_chr1_paternal_1057.2	N	NA
hg002_chr1_paternal_1058	HDAC1	hg002_chr1_paternal_1058.1	N	NA
hg002_chr1_paternal_1059	MARCKSL1	hg002_chr1_paternal_1059.1	N	NA
hg002_chr1_paternal_1063	FAM229A	hg002_chr1_paternal_1063.1	N	NA
hg002_chr1_paternal_1064	TSSK3	hg002_chr1_paternal_1064.1	N	NA
hg002_chr1_paternal_1065	BSDC1	hg002_chr1_paternal_1065.5	N	NA
hg002_chr1_paternal_1069	ZBTB8B	hg002_chr1_paternal_1069.1	N	NA
hg002_chr1_paternal_1070	ZBTB8A	hg002_chr1_paternal_1070.1	N	NA
hg002_chr1_paternal_1073	ZBTB8OS	hg002_chr1_paternal_1073.3	N	NA
hg002_chr1_paternal_1074	RBBP4	hg002_chr1_paternal_1074.2	N	NA
hg002_chr1_paternal_1075	SYNC	hg002_chr1_paternal_1075.3	N	NA
hg002_chr1_paternal_1076	KIAA1522	hg002_chr1_paternal_1076.1	NA	NA
hg002_chr1_paternal_1077	YARS1	hg002_chr1_paternal_1077.1	N	NA
hg002_chr1_paternal_1078	S100PBP	hg002_chr1_paternal_1078.8	N	NA
hg002_chr1_paternal_1079	FNDC5	hg002_chr1_paternal_1079.2	N	NA
hg002_chr1_paternal_1081	HPCA	hg002_chr1_paternal_1081.2	N	NA
hg002_chr1_paternal_1082	TMEM54	hg002_chr1_paternal_1082.5	N	NA
hg002_chr1_paternal_1084	RNF19B	hg002_chr1_paternal_1084.3	N	NA
hg002_chr1_paternal_1088	AK2	hg002_chr1_paternal_1088.8	N	NA
hg002_chr1_paternal_1091	AZIN2	hg002_chr1_paternal_1091.12	N	NA
hg002_chr1_paternal_1092	ZNF362	hg002_chr1_paternal_1092.3	N	NA
hg002_chr1_paternal_1093	TRIM62	hg002_chr1_paternal_1093.2	N	NA
hg002_chr1_paternal_1094	A3GALT2	hg002_chr1_paternal_1094.1	N	NA
hg002_chr1_paternal_1095	PHC2	hg002_chr1_paternal_1095.7	N	NA
hg002_chr1_paternal_1100	ZSCAN20	hg002_chr1_paternal_1100.1	N	NA
hg002_chr1_paternal_1102	CSMD2	hg002_chr1_paternal_1102.1	N	NA
hg002_chr1_paternal_1105	HMGB4	hg002_chr1_paternal_1105.3	N	NA
hg002_chr1_paternal_1108	C1orf94	hg002_chr1_paternal_1108.2	N	NA
hg002_chr1_paternal_1114	GJB5	hg002_chr1_paternal_1114.1	N	NA
hg002_chr1_paternal_1115	GJB4	hg002_chr1_paternal_1115.1	N	NA
hg002_chr1_paternal_1116	GJB3	hg002_chr1_paternal_1116.1	N	NA
hg002_chr1_paternal_1117	GJA4	hg002_chr1_paternal_1117.1	N	NA
hg002_chr1_paternal_1118	SMIM12	hg002_chr1_paternal_1118.6	N	NA
hg002_chr1_paternal_1119	DLGAP3	hg002_chr1_paternal_1119.4	N	NA
hg002_chr1_paternal_1121	TMEM35B	hg002_chr1_paternal_1121.1	N	NA
hg002_chr1_paternal_1122	ZMYM6	hg002_chr1_paternal_1122.1	N	NA
hg002_chr1_paternal_1125	ZMYM1	hg002_chr1_paternal_1125.6	N	NA
hg002_chr1_paternal_1128	SFPQ	hg002_chr1_paternal_1128.7	N	NA
hg002_chr1_paternal_1129	ZMYM4	hg002_chr1_paternal_1129.14	N	NA
hg002_chr1_paternal_1135	KIAA0319L	hg002_chr1_paternal_1135.3	N	NA
hg002_chr1_paternal_1137	NCDN	hg002_chr1_paternal_1137.3	N	NA
hg002_chr1_paternal_1139	TFAP2E	hg002_chr1_paternal_1139.1	N	NA
hg002_chr1_paternal_1140	PSMB2	hg002_chr1_paternal_1140.3	N	NA
hg002_chr1_paternal_1142	C1orf216	hg002_chr1_paternal_1142.2	N	NA
hg002_chr1_paternal_1143	CLSPN	hg002_chr1_paternal_1143.3	N	NA
hg002_chr1_paternal_1144	AGO4	hg002_chr1_paternal_1144.6	N	NA
hg002_chr1_paternal_1145	AGO1	hg002_chr1_paternal_1145.3	N	NA
hg002_chr1_paternal_1146	AGO3	hg002_chr1_paternal_1146.3	N	NA
hg002_chr1_paternal_1149	TEKT2	hg002_chr1_paternal_1149.1	N	NA
hg002_chr1_paternal_1150	ADPRS	hg002_chr1_paternal_1150.1	N	NA
hg002_chr1_paternal_1151	COL8A2	hg002_chr1_paternal_1151.2	N	NA
hg002_chr1_paternal_1152	TRAPPC3	hg002_chr1_paternal_1152.4	N	NA
hg002_chr1_paternal_1153	MAP7D1	hg002_chr1_paternal_1153.3	N	NA
hg002_chr1_paternal_1155	THRAP3	hg002_chr1_paternal_1155.5	N	NA
hg002_chr1_paternal_1157	SH3D21	hg002_chr1_paternal_1157.1	N	NA
hg002_chr1_paternal_1158	EVA1B	hg002_chr1_paternal_1158.1	N	NA
hg002_chr1_paternal_1159	STK40	hg002_chr1_paternal_1159.2	N	NA
hg002_chr1_paternal_1161	LSM10	hg002_chr1_paternal_1161.1	N	NA
hg002_chr1_paternal_1164	OSCP1	hg002_chr1_paternal_1164.2	N	NA
hg002_chr1_paternal_1167	MRPS15	hg002_chr1_paternal_1167.1	N	NA
hg002_chr1_paternal_1168	CSF3R	hg002_chr1_paternal_1168.1	N	NA
hg002_chr1_paternal_1173	GRIK3	hg002_chr1_paternal_1173.1	N	NA
hg002_chr1_paternal_1181	ZC3H12A	hg002_chr1_paternal_1181.4	N	NA
hg002_chr1_paternal_1183	MEAF6	hg002_chr1_paternal_1183.1	N	NA
hg002_chr1_paternal_1186	SNIP1	hg002_chr1_paternal_1186.1	N	NA
hg002_chr1_paternal_1189	DNALI1	hg002_chr1_paternal_1189.1	N	NA
hg002_chr1_paternal_1190	GNL2	hg002_chr1_paternal_1190.4	N	NA
hg002_chr1_paternal_1191	RSPO1	hg002_chr1_paternal_1191.2	N	NA
hg002_chr1_paternal_1192	C1orf109	hg002_chr1_paternal_1192.4	NA	NA
hg002_chr1_paternal_1193	CDCA8	hg002_chr1_paternal_1193.1	N	NA
hg002_chr1_paternal_1194	EPHA10	hg002_chr1_paternal_1194.10	N	NA
hg002_chr1_paternal_1199	MANEAL	hg002_chr1_paternal_1199.2	N	NA
hg002_chr1_paternal_1200	YRDC	hg002_chr1_paternal_1200.1	N	NA
hg002_chr1_paternal_1201	C1orf122	hg002_chr1_paternal_1201.2	N	NA
hg002_chr1_paternal_1202	MTF1	hg002_chr1_paternal_1202.2	N	NA
hg002_chr1_paternal_1204	INPP5B	hg002_chr1_paternal_1204.9	N	NA
hg002_chr1_paternal_1208	SF3A3	hg002_chr1_paternal_1208.2	N	NA
hg002_chr1_paternal_1210	FHL3	hg002_chr1_paternal_1210.2	N	NA
hg002_chr1_paternal_1211	UTP11	hg002_chr1_paternal_1211.1	N	NA
hg002_chr1_paternal_1212	POU3F1	hg002_chr1_paternal_1212.1	N	NA
hg002_chr1_paternal_1226	RRAGC	hg002_chr1_paternal_1226.2	N	NA
hg002_chr1_paternal_1227	MYCBP	hg002_chr1_paternal_1227.2	N	NA
hg002_chr1_paternal_1230	GJA9	hg002_chr1_paternal_1230.1	N	NA
hg002_chr1_paternal_1231	RHBDL2	hg002_chr1_paternal_1231.2	N	NA
hg002_chr1_paternal_1235	AKIRIN1	hg002_chr1_paternal_1235.2	N	NA
hg002_chr1_paternal_1236	NDUFS5	hg002_chr1_paternal_1236.2	N	NA
hg002_chr1_paternal_1238	MACF1	hg002_chr1_paternal_1238.2	N	NA
hg002_chr1_paternal_1243	BMP8A	hg002_chr1_paternal_1243.8	N	NA
hg002_chr1_paternal_1247	PABPC4	hg002_chr1_paternal_1247.1	N	NA
hg002_chr1_paternal_1250	HEYL	hg002_chr1_paternal_1250.2	N	NA
hg002_chr1_paternal_1251	NT5C1A	hg002_chr1_paternal_1251.1	N	NA
hg002_chr1_paternal_1252	HPCAL4	hg002_chr1_paternal_1252.3	N	NA
hg002_chr1_paternal_1255	PPIE	hg002_chr1_paternal_1255.2	N	NA
hg002_chr1_paternal_1256	BMP8B	hg002_chr1_paternal_1256.1	N	NA
hg002_chr1_paternal_1257	OXCT2	hg002_chr1_paternal_1257.1	N	NA
hg002_chr1_paternal_1261	TRIT1	hg002_chr1_paternal_1261.2	N	NA
hg002_chr1_paternal_1262	MYCL	hg002_chr1_paternal_1262.1	N	NA
hg002_chr1_paternal_1264	MFSD2A	hg002_chr1_paternal_1264.7	N	NA
hg002_chr1_paternal_1267	CAP1	hg002_chr1_paternal_1267.5	N	NA
hg002_chr1_paternal_1268	PPT1	hg002_chr1_paternal_1268.3	N	NA
hg002_chr1_paternal_1271	RLF	hg002_chr1_paternal_1271.1	N	NA
hg002_chr1_paternal_1273	TMCO2	hg002_chr1_paternal_1273.1	N	NA
hg002_chr1_paternal_1274	ZMPSTE24	hg002_chr1_paternal_1274.2	N	NA
hg002_chr1_paternal_1275	COL9A2	hg002_chr1_paternal_1275.4	N	NA
hg002_chr1_paternal_1277	SMAP2	hg002_chr1_paternal_1277.4	N	NA
hg002_chr1_paternal_1278	ZFP69B	hg002_chr1_paternal_1278.4	N	NA
hg002_chr1_paternal_1279	ZFP69	hg002_chr1_paternal_1279.2	N	NA
hg002_chr1_paternal_1281	EXO5	hg002_chr1_paternal_1281.5	N	NA
hg002_chr1_paternal_1283	ZNF684	hg002_chr1_paternal_1283.1	N	NA
hg002_chr1_paternal_1287	RIMS3	hg002_chr1_paternal_1287.1	N	NA
hg002_chr1_paternal_1290	NFYC	hg002_chr1_paternal_1290.4	N	NA
hg002_chr1_paternal_1293	KCNQ4	hg002_chr1_paternal_1293.2	N	NA
hg002_chr1_paternal_1296	CITED4	hg002_chr1_paternal_1296.1	N	NA
hg002_chr1_paternal_1300	CTPS1	hg002_chr1_paternal_1300.3	N	NA
hg002_chr1_paternal_1302	SLFNL1	hg002_chr1_paternal_1302.6	N	NA
hg002_chr1_paternal_1303	SCMH1	hg002_chr1_paternal_1303.14	N	NA
hg002_chr1_paternal_1313	EDN2	hg002_chr1_paternal_1313.2	N	NA
hg002_chr1_paternal_1314	HIVEP3	hg002_chr1_paternal_1314.2	N	NA
hg002_chr1_paternal_1319	GUCA2B	hg002_chr1_paternal_1319.1	N	NA
hg002_chr1_paternal_1320	GUCA2A	hg002_chr1_paternal_1320.1	N	NA
hg002_chr1_paternal_1321	FOXJ3	hg002_chr1_paternal_1321.13	N	NA
hg002_chr1_paternal_1322	RIMKLA	hg002_chr1_paternal_1322.1	N	NA
hg002_chr1_paternal_1324	ZMYND12	hg002_chr1_paternal_1324.2	N	NA
hg002_chr1_paternal_1325	CCDC30	hg002_chr1_paternal_1325.5	N	NA
hg002_chr1_paternal_1326	PPCS	hg002_chr1_paternal_1326.7	N	NA
hg002_chr1_paternal_1331	PPIH	hg002_chr1_paternal_1331.2	N	NA
hg002_chr1_paternal_1332	YBX1	hg002_chr1_paternal_1332.2	N	NA
hg002_chr1_paternal_1333	CLDN19	hg002_chr1_paternal_1333.3	N	NA
hg002_chr1_paternal_1334	P3H1	hg002_chr1_paternal_1334.6	N	NA
hg002_chr1_paternal_1335	C1orf50	hg002_chr1_paternal_1335.1	N	NA
hg002_chr1_paternal_1337	TMEM269	hg002_chr1_paternal_1337.1	N	NA
hg002_chr1_paternal_1339	SVBP	hg002_chr1_paternal_1339.1	N	NA
hg002_chr1_paternal_1340	ERMAP	hg002_chr1_paternal_1340.1	N	NA
hg002_chr1_paternal_1342	ZNF691	hg002_chr1_paternal_1342.1	N	NA
hg002_chr1_paternal_1347	SLC2A1	hg002_chr1_paternal_1347.1	N	NA
hg002_chr1_paternal_1352	FAM183A	hg002_chr1_paternal_1352.2	NA	NA
hg002_chr1_paternal_1353	EBNA1BP2	hg002_chr1_paternal_1353.3	N	NA
hg002_chr1_paternal_1355	CFAP57	hg002_chr1_paternal_1355.8	N	NA
hg002_chr1_paternal_1359	TMEM125	hg002_chr1_paternal_1359.2	N	NA
hg002_chr1_paternal_1360	C1orf210	hg002_chr1_paternal_1360.2	N	NA
hg002_chr1_paternal_1361	TIE1	hg002_chr1_paternal_1361.5	N	NA
hg002_chr1_paternal_1362	MPL	hg002_chr1_paternal_1362.1	N	NA
hg002_chr1_paternal_1364	CDC20	hg002_chr1_paternal_1364.1	N	NA
hg002_chr1_paternal_1365	ELOVL1	hg002_chr1_paternal_1365.4	N	NA
hg002_chr1_paternal_1368	MED8	hg002_chr1_paternal_1368.3	N	NA
hg002_chr1_paternal_1370	SZT2	hg002_chr1_paternal_1370.1	N	NA
hg002_chr1_paternal_1373	HYI	hg002_chr1_paternal_1373.3	N	NA
hg002_chr1_paternal_1375	PTPRF	hg002_chr1_paternal_1375.26	N	NA
hg002_chr1_paternal_1376	KDM4A	hg002_chr1_paternal_1376.1	N	NA
hg002_chr1_paternal_1379	ST3GAL3	hg002_chr1_paternal_1379.27	N	NA
hg002_chr1_paternal_1385	ARTN	hg002_chr1_paternal_1385.3	N	NA
hg002_chr1_paternal_1388	IPO13	hg002_chr1_paternal_1388.1	N	NA
hg002_chr1_paternal_1389	DPH2	hg002_chr1_paternal_1389.9	N	NA
hg002_chr1_paternal_1391	ATP6V0B	hg002_chr1_paternal_1391.3	N	NA
hg002_chr1_paternal_1392	B4GALT2	hg002_chr1_paternal_1392.1	N	NA
hg002_chr1_paternal_1393	CCDC24	hg002_chr1_paternal_1393.2	N	NA
hg002_chr1_paternal_1394	SLC6A9	hg002_chr1_paternal_1394.10	N	NA
hg002_chr1_paternal_1397	KLF17	hg002_chr1_paternal_1397.4	N	NA
hg002_chr1_paternal_1402	KLF18	hg002_chr1_paternal_1402.1	N	NA
hg002_chr1_paternal_1407	DMAP1	hg002_chr1_paternal_1407.3	N	NA
hg002_chr1_paternal_1408	ERI3	hg002_chr1_paternal_1408.2	N	NA
hg002_chr1_paternal_1412	RNF220	hg002_chr1_paternal_1412.8	N	NA
hg002_chr1_paternal_1415	TMEM53	hg002_chr1_paternal_1415.4	N	NA
hg002_chr1_paternal_1417	ARMH1	hg002_chr1_paternal_1417.11	N	NA
hg002_chr1_paternal_1421	KIF2C	hg002_chr1_paternal_1421.2	N	NA
hg002_chr1_paternal_1423	RPS8	hg002_chr1_paternal_1423.1	N	NA
hg002_chr1_paternal_1429	BEST4	hg002_chr1_paternal_1429.3	N	NA
hg002_chr1_paternal_1430	PLK3	hg002_chr1_paternal_1430.3	N	NA
hg002_chr1_paternal_1431	DYNLT4	hg002_chr1_paternal_1431.2	N	NA
hg002_chr1_paternal_1432	BTBD19	hg002_chr1_paternal_1432.2	N	NA
hg002_chr1_paternal_1433	PTCH2	hg002_chr1_paternal_1433.2	N	NA
hg002_chr1_paternal_1436	EIF2B3	hg002_chr1_paternal_1436.3	N	NA
hg002_chr1_paternal_1441	HECTD3	hg002_chr1_paternal_1441.2	N	NA
hg002_chr1_paternal_1442	UROD	hg002_chr1_paternal_1442.1	N	NA
hg002_chr1_paternal_1443	ZSWIM5	hg002_chr1_paternal_1443.1	N	NA
hg002_chr1_paternal_1447	HPDL	hg002_chr1_paternal_1447.1	N	NA
hg002_chr1_paternal_1448	MUTYH	hg002_chr1_paternal_1448.5	N	NA
hg002_chr1_paternal_1449	TOE1	hg002_chr1_paternal_1449.4	N	NA
hg002_chr1_paternal_1450	TESK2	hg002_chr1_paternal_1450.2	N	NA
hg002_chr1_paternal_1453	CCDC163	hg002_chr1_paternal_1453.1	N	NA
hg002_chr1_paternal_1454	MMACHC	hg002_chr1_paternal_1454.2	N	NA
hg002_chr1_paternal_1455	PRDX1	hg002_chr1_paternal_1455.3	N	NA
hg002_chr1_paternal_1457	AKR1A1	hg002_chr1_paternal_1457.6	N	NA
hg002_chr1_paternal_1458	NASP	hg002_chr1_paternal_1458.2	N	NA
hg002_chr1_paternal_1459	CCDC17	hg002_chr1_paternal_1459.6	N	NA
hg002_chr1_paternal_1460	GPBP1L1	hg002_chr1_paternal_1460.1	N	NA
hg002_chr1_paternal_1463	TMEM69	hg002_chr1_paternal_1463.1	N	NA
hg002_chr1_paternal_1464	IPP	hg002_chr1_paternal_1464.3	N	NA
hg002_chr1_paternal_1467	MAST2	hg002_chr1_paternal_1467.15	N	NA
hg002_chr1_paternal_1470	PIK3R3	hg002_chr1_paternal_1470.7	N	NA
hg002_chr1_paternal_1474	TSPAN1	hg002_chr1_paternal_1474.1	N	NA
hg002_chr1_paternal_1475	P3R3URF	hg002_chr1_paternal_1475.1	N	NA
hg002_chr1_paternal_1476	POMGNT1	hg002_chr1_paternal_1476.6	N	NA
hg002_chr1_paternal_1477	LURAP1	hg002_chr1_paternal_1477.1	N	NA
hg002_chr1_paternal_1478	RAD54L	hg002_chr1_paternal_1478.3	N	NA
hg002_chr1_paternal_1479	LRRC41	hg002_chr1_paternal_1479.1	N	NA
hg002_chr1_paternal_1480	UQCRH	hg002_chr1_paternal_1480.3	N	NA
hg002_chr1_paternal_1481	NSUN4	hg002_chr1_paternal_1481.4	N	NA
hg002_chr1_paternal_1482	FAAH	hg002_chr1_paternal_1482.1	N	NA
hg002_chr1_paternal_1485	DMBX1	hg002_chr1_paternal_1485.4	N	NA
hg002_chr1_paternal_1486	TMEM275	hg002_chr1_paternal_1486.2	N	NA
hg002_chr1_paternal_1488	KNCN	hg002_chr1_paternal_1488.1	N	NA
hg002_chr1_paternal_1489	MKNK1	hg002_chr1_paternal_1489.12	N	NA
hg002_chr1_paternal_1490	MOB3C	hg002_chr1_paternal_1490.2	N	NA
hg002_chr1_paternal_1492	ATPAF1	hg002_chr1_paternal_1492.1	N	NA
hg002_chr1_paternal_1494	TEX38	hg002_chr1_paternal_1494.2	N	NA
hg002_chr1_paternal_1496	EFCAB14	hg002_chr1_paternal_1496.1	N	NA
hg002_chr1_paternal_1499	CYP4B1	hg002_chr1_paternal_1499.3	N	NA
hg002_chr1_paternal_1502	CYP4A11	hg002_chr1_paternal_1502.6	N	NA
hg002_chr1_paternal_1503	CYP4X1	hg002_chr1_paternal_1503.4	N	NA
hg002_chr1_paternal_1509	CYP4Z1	hg002_chr1_paternal_1509.2	N	NA
hg002_chr1_paternal_1511	CYP4A22	hg002_chr1_paternal_1511.4	N	NA
hg002_chr1_paternal_1515	PDZK1IP1	hg002_chr1_paternal_1515.1	N	NA
hg002_chr1_paternal_1516	TAL1	hg002_chr1_paternal_1516.9	N	NA
hg002_chr1_paternal_1517	STIL	hg002_chr1_paternal_1517.4	N	NA
hg002_chr1_paternal_1518	CMPK1	hg002_chr1_paternal_1518.4	N	NA
hg002_chr1_paternal_1520	FOXE3	hg002_chr1_paternal_1520.1	N	NA
hg002_chr1_paternal_1522	FOXD2	hg002_chr1_paternal_1522.1	N	NA
hg002_chr1_paternal_1528	TRABD2B	hg002_chr1_paternal_1528.3	N	NA
hg002_chr1_paternal_1532	SLC5A9	hg002_chr1_paternal_1532.4	N	NA
hg002_chr1_paternal_1533	SPATA6	hg002_chr1_paternal_1533.13	N	NA
hg002_chr1_paternal_1540	AGBL4	hg002_chr1_paternal_1540.5	N	NA
hg002_chr1_paternal_1541	BEND5	hg002_chr1_paternal_1541.7	N	NA
hg002_chr1_paternal_1550	ELAVL4	hg002_chr1_paternal_1550.15	N	NA
hg002_chr1_paternal_1559	DMRTA2	hg002_chr1_paternal_1559.1	N	NA
hg002_chr1_paternal_1561	FAF1	hg002_chr1_paternal_1561.3	N	NA
hg002_chr1_paternal_1568	CDKN2C	hg002_chr1_paternal_1568.2	N	NA
hg002_chr1_paternal_1571	C1orf185	hg002_chr1_paternal_1571.2	N	NA
hg002_chr1_paternal_1576	RNF11	hg002_chr1_paternal_1576.1	N	NA
hg002_chr1_paternal_1578	TTC39A	hg002_chr1_paternal_1578.14	N	NA
hg002_chr1_paternal_1581	EPS15	hg002_chr1_paternal_1581.3	N	NA
hg002_chr1_paternal_1588	OSBPL9	hg002_chr1_paternal_1588.12	N	NA
hg002_chr1_paternal_1592	NRDC	hg002_chr1_paternal_1592.2	N	NA
hg002_chr1_paternal_1595	RAB3B	hg002_chr1_paternal_1595.2	N	NA
hg002_chr1_paternal_1599	TXNDC12	hg002_chr1_paternal_1599.1	N	NA
hg002_chr1_paternal_1600	KTI12	hg002_chr1_paternal_1600.1	N	NA
hg002_chr1_paternal_1602	BTF3L4	hg002_chr1_paternal_1602.3	N	NA
hg002_chr1_paternal_1604	ZFYVE9	hg002_chr1_paternal_1604.1	N	NA
hg002_chr1_paternal_1612	CC2D1B	hg002_chr1_paternal_1612.1	N	NA
hg002_chr1_paternal_1614	ORC1	hg002_chr1_paternal_1614.4	N	NA
hg002_chr1_paternal_1615	PRPF38A	hg002_chr1_paternal_1615.1	N	NA
hg002_chr1_paternal_1617	TUT4	hg002_chr1_paternal_1617.16	N	NA
hg002_chr1_paternal_1620	GPX7	hg002_chr1_paternal_1620.1	N	NA
hg002_chr1_paternal_1622	SHISAL2A	hg002_chr1_paternal_1622.6	N	NA
hg002_chr1_paternal_1623	COA7	hg002_chr1_paternal_1623.1	N	NA
