haplotype	chr	start	end	strand	gene_id	gene_name	transcript_id	broken	pident
mat	chr1_MATERNAL	15877989	15883478	-	hg002_chr1_maternal_500	CPLANE2	hg002_chr1_maternal_500.1	N	NA
mat	chr1_MATERNAL	15893137	15999007	-	hg002_chr1_maternal_502	FBXO42	hg002_chr1_maternal_502.1	N	NA
mat	chr1_MATERNAL	16013774	16044662	+	hg002_chr1_maternal_503	SZRD1	hg002_chr1_maternal_503.1	N	NA
mat	chr1_MATERNAL	16042194	16084519	-	hg002_chr1_maternal_505	SPATA21	hg002_chr1_maternal_505.4	N	NA
mat	chr1_MATERNAL	16087401	16106776	+	hg002_chr1_maternal_506	NECAP2	hg002_chr1_maternal_506.4	N	NA
mat	chr1_MATERNAL	17040222	17099091	+	hg002_chr1_maternal_602	CROCC	hg002_chr1_maternal_602.6	N	NA
mat	chr1_MATERNAL	17100629	17107684	-	hg002_chr1_maternal_603	MFAP2	hg002_chr1_maternal_603.2	N	NA
mat	chr1_MATERNAL	17112060	17138036	-	hg002_chr1_maternal_605	ATP13A2	hg002_chr1_maternal_605.16	N	NA
mat	chr1_MATERNAL	17144816	17180123	-	hg002_chr1_maternal_606	SDHB	hg002_chr1_maternal_606.1	N	NA
mat	chr1_MATERNAL	17192850	17245554	-	hg002_chr1_maternal_607	PADI2	hg002_chr1_maternal_607.2	N	NA
mat	chr1_MATERNAL	17331964	17372975	+	hg002_chr1_maternal_611	PADI1	hg002_chr1_maternal_611.7	N	NA
mat	chr1_MATERNAL	17376066	17411205	+	hg002_chr1_maternal_612	PADI3	hg002_chr1_maternal_612.2	N	NA
mat	chr1_MATERNAL	17437992	17493495	+	hg002_chr1_maternal_614	PADI4	hg002_chr1_maternal_614.5	N	NA
mat	chr1_MATERNAL	17501687	17531192	+	hg002_chr1_maternal_615	PADI6	hg002_chr1_maternal_615.1	N	NA
mat	chr1_MATERNAL	17536252	17569256	-	hg002_chr1_maternal_616	RCC2	hg002_chr1_maternal_616.2	N	NA
mat	chr1_MATERNAL	17642981	17828706	+	hg002_chr1_maternal_620	ARHGEF10L	hg002_chr1_maternal_620.10	N	NA
mat	chr1_MATERNAL	17886190	17957957	+	hg002_chr1_maternal_622	ACTL8	hg002_chr1_maternal_622.1	N	NA
mat	chr1_MATERNAL	18243411	18514126	+	hg002_chr1_maternal_626	IGSF21	hg002_chr1_maternal_626.1	N	NA
mat	chr1_MATERNAL	18616603	18621647	+	hg002_chr1_maternal_631	KLHDC7A	hg002_chr1_maternal_631.1	N	NA
mat	chr1_MATERNAL	18766419	18884575	+	hg002_chr1_maternal_633	PAX7	hg002_chr1_maternal_633.3	N	NA
mat	chr1_MATERNAL	18975032	18995089	-	hg002_chr1_maternal_634	TAS1R2	hg002_chr1_maternal_634.1	N	NA
mat	chr1_MATERNAL	19006842	19037994	-	hg002_chr1_maternal_635	ALDH4A1	hg002_chr1_maternal_635.3	N	NA
mat	chr1_MATERNAL	19039719	19092895	-	hg002_chr1_maternal_639	IFFO2	hg002_chr1_maternal_639.1	N	NA
mat	chr1_MATERNAL	19214706	19350451	-	hg002_chr1_maternal_641	UBR4	hg002_chr1_maternal_641.1	N	NA
mat	chr1_MATERNAL	19355845	19391709	-	hg002_chr1_maternal_643	EMC1	hg002_chr1_maternal_643.6	N	NA
mat	chr1_MATERNAL	19391990	19400313	+	hg002_chr1_maternal_644	MRTO4	hg002_chr1_maternal_644.1	N	NA
mat	chr1_MATERNAL	19414414	19428955	-	hg002_chr1_maternal_646	AKR7A3	hg002_chr1_maternal_646.2	N	NA
mat	chr1_MATERNAL	19442896	19452334	-	hg002_chr1_maternal_649	AKR7A2	hg002_chr1_maternal_649.2	N	NA
mat	chr1_MATERNAL	19452514	19474651	+	hg002_chr1_maternal_651	SLC66A1	hg002_chr1_maternal_651.1	N	NA
mat	chr1_MATERNAL	19478963	19625704	-	hg002_chr1_maternal_652	CAPZB	hg002_chr1_maternal_652.9	N	NA
mat	chr1_MATERNAL	19737181	19770027	+	hg002_chr1_maternal_662	MICOS10	hg002_chr1_maternal_662.1	N	NA
mat	chr1_MATERNAL	19783438	19798670	+	hg002_chr1_maternal_665	NBL1	hg002_chr1_maternal_665.5	N	NA
mat	chr1_MATERNAL	19805057	19821145	+	hg002_chr1_maternal_666	HTR6	hg002_chr1_maternal_666.1	N	NA
mat	chr1_MATERNAL	19822420	19940134	-	hg002_chr1_maternal_667	TMCO4	hg002_chr1_maternal_667.14	N	NA
mat	chr1_MATERNAL	19954276	19955530	-	hg002_chr1_maternal_668	RNF186	hg002_chr1_maternal_668.1	N	NA
mat	chr1_MATERNAL	20022667	20053214	+	hg002_chr1_maternal_670	OTUD3	hg002_chr1_maternal_670.1	N	NA
mat	chr1_MATERNAL	20060277	20063879	-	hg002_chr1_maternal_671	PLA2G2E	hg002_chr1_maternal_671.1	N	NA
mat	chr1_MATERNAL	20116017	20121018	-	hg002_chr1_maternal_673	PLA2G2A	hg002_chr1_maternal_673.5	N	NA
mat	chr1_MATERNAL	20168996	20232445	+	hg002_chr1_maternal_674	PLA2G5	hg002_chr1_maternal_674.17	N	NA
mat	chr1_MATERNAL	20252478	20260075	-	hg002_chr1_maternal_676	PLA2G2D	hg002_chr1_maternal_676.2	N	NA
mat	chr1_MATERNAL	20279862	20290920	+	hg002_chr1_maternal_677	PLA2G2F	hg002_chr1_maternal_677.3	N	NA
mat	chr1_MATERNAL	20303590	20327052	-	hg002_chr1_maternal_679	PLA2G2C	hg002_chr1_maternal_679.3	N	NA
mat	chr1_MATERNAL	20323865	20336584	+	hg002_chr1_maternal_680	UBXN10	hg002_chr1_maternal_680.2	N	NA
mat	chr1_MATERNAL	20431417	20500066	+	hg002_chr1_maternal_685	VWA5B1	hg002_chr1_maternal_685.2	N	NA
mat	chr1_MATERNAL	20624317	20628142	-	hg002_chr1_maternal_689	CAMK2N1	hg002_chr1_maternal_689.1	N	NA
mat	chr1_MATERNAL	20641367	20650067	-	hg002_chr1_maternal_690	MUL1	hg002_chr1_maternal_690.1	N	NA
mat	chr1_MATERNAL	20694487	20696934	+	hg002_chr1_maternal_692	FAM43B	hg002_chr1_maternal_692.1	N	NA
mat	chr1_MATERNAL	20730958	20760827	+	hg002_chr1_maternal_693	CDA	hg002_chr1_maternal_693.1	N	NA
mat	chr1_MATERNAL	20776551	20794610	+	hg002_chr1_maternal_694	PINK1	hg002_chr1_maternal_694.1	N	NA
mat	chr1_MATERNAL	20794883	20804460	-	hg002_chr1_maternal_697	DDOST	hg002_chr1_maternal_697.1	N	NA
mat	chr1_MATERNAL	20804721	20861095	-	hg002_chr1_maternal_698	KIF17	hg002_chr1_maternal_698.17	N	NA
mat	chr1_MATERNAL	20862819	20875791	-	hg002_chr1_maternal_699	SH2D5	hg002_chr1_maternal_699.5	N	NA
mat	chr1_MATERNAL	20883354	20930398	-	hg002_chr1_maternal_700	HP1BP3	hg002_chr1_maternal_700.10	N	NA
mat	chr1_MATERNAL	20949393	21320025	-	hg002_chr1_maternal_701	EIF4G3	hg002_chr1_maternal_701.60	N	NA
mat	chr1_MATERNAL	21360601	21488843	-	hg002_chr1_maternal_708	ECE1	hg002_chr1_maternal_708.3	N	NA
mat	chr1_MATERNAL	21579904	21627991	+	hg002_chr1_maternal_717	NBPF3	hg002_chr1_maternal_717.13	N	NA
mat	chr1_MATERNAL	21652096	21721562	+	hg002_chr1_maternal_719	ALPL	hg002_chr1_maternal_719.3	N	NA
mat	chr1_MATERNAL	21739364	21812484	-	hg002_chr1_maternal_721	RAP1GAP	hg002_chr1_maternal_721.46	N	NA
mat	chr1_MATERNAL	21821421	21926219	-	hg002_chr1_maternal_722	USP48	hg002_chr1_maternal_722.9	N	NA
mat	chr1_MATERNAL	21955315	21968139	+	hg002_chr1_maternal_724	LDLRAD2	hg002_chr1_maternal_724.1	N	NA
mat	chr1_MATERNAL	21965158	22080226	-	hg002_chr1_maternal_725	HSPG2	hg002_chr1_maternal_725.6	N	NA
mat	chr1_MATERNAL	22119918	22141566	+	hg002_chr1_maternal_727	CELA3B	hg002_chr1_maternal_727.1	N	NA
mat	chr1_MATERNAL	22144581	22155473	+	hg002_chr1_maternal_730	CELA3A	hg002_chr1_maternal_730.1	N	NA
mat	chr1_MATERNAL	22195607	22244182	+	hg002_chr1_maternal_735	CDC42	hg002_chr1_maternal_735.3	N	NA
mat	chr1_MATERNAL	22260151	22285922	-	hg002_chr1_maternal_737	WNT4	hg002_chr1_maternal_737.2	N	NA
mat	chr1_MATERNAL	22571752	22674007	+	hg002_chr1_maternal_743	ZBTB40	hg002_chr1_maternal_743.5	N	NA
mat	chr1_MATERNAL	22706315	22747715	+	hg002_chr1_maternal_744	EPHA8	hg002_chr1_maternal_744.3	N	NA
mat	chr1_MATERNAL	22780585	22783800	+	hg002_chr1_maternal_746	C1QA	hg002_chr1_maternal_746.3	N	NA
mat	chr1_MATERNAL	22787755	22792231	+	hg002_chr1_maternal_747	C1QC	hg002_chr1_maternal_747.4	N	NA
mat	chr1_MATERNAL	22797359	22805764	+	hg002_chr1_maternal_748	C1QB	hg002_chr1_maternal_748.3	N	NA
mat	chr1_MATERNAL	22854968	23066242	+	hg002_chr1_maternal_749	EPHB2	hg002_chr1_maternal_749.6	N	NA
mat	chr1_MATERNAL	23098026	23117849	-	hg002_chr1_maternal_753	LACTBL1	hg002_chr1_maternal_753.1	N	NA
mat	chr1_MATERNAL	23155818	23160836	-	hg002_chr1_maternal_754	TEX46	hg002_chr1_maternal_754.1	N	NA
mat	chr1_MATERNAL	23164440	23228660	+	hg002_chr1_maternal_755	KDM1A	hg002_chr1_maternal_755.1	N	NA
mat	chr1_MATERNAL	23336843	23362444	-	hg002_chr1_maternal_760	HTR1D	hg002_chr1_maternal_760.1	N	NA
mat	chr1_MATERNAL	23457090	23496685	-	hg002_chr1_maternal_763	HNRNPR	hg002_chr1_maternal_763.14	N	NA
mat	chr1_MATERNAL	23511847	23522231	-	hg002_chr1_maternal_764	ZNF436	hg002_chr1_maternal_764.2	N	NA
mat	chr1_MATERNAL	23533302	23578502	-	hg002_chr1_maternal_766	TCEA3	hg002_chr1_maternal_766.1	N	NA
mat	chr1_MATERNAL	23582308	23638361	-	hg002_chr1_maternal_768	ASAP3	hg002_chr1_maternal_768.2	N	NA
mat	chr1_MATERNAL	23659008	23685004	-	hg002_chr1_maternal_769	E2F2	hg002_chr1_maternal_769.10	N	NA
mat	chr1_MATERNAL	23711709	23713284	-	hg002_chr1_maternal_773	ID3	hg002_chr1_maternal_773.1	N	NA
mat	chr1_MATERNAL	23845567	23850623	+	hg002_chr1_maternal_777	RPL11	hg002_chr1_maternal_777.2	N	NA
mat	chr1_MATERNAL	23897421	23916008	+	hg002_chr1_maternal_778	ELOA	hg002_chr1_maternal_778.1	N	NA
mat	chr1_MATERNAL	23932374	23942198	+	hg002_chr1_maternal_780	PITHD1	hg002_chr1_maternal_780.1	N	NA
mat	chr1_MATERNAL	23945111	23949504	+	hg002_chr1_maternal_782	LYPLA2	hg002_chr1_maternal_782.1	N	NA
mat	chr1_MATERNAL	23949564	23954719	-	hg002_chr1_maternal_783	GALE	hg002_chr1_maternal_783.3	N	NA
mat	chr1_MATERNAL	23955850	23979392	-	hg002_chr1_maternal_784	HMGCL	hg002_chr1_maternal_784.1	N	NA
mat	chr1_MATERNAL	23999143	24022367	-	hg002_chr1_maternal_786	FUCA1	hg002_chr1_maternal_786.1	N	NA
mat	chr1_MATERNAL	24024602	24069745	-	hg002_chr1_maternal_787	CNR2	hg002_chr1_maternal_787.4	N	NA
mat	chr1_MATERNAL	24115509	24119800	+	hg002_chr1_maternal_793	PNRC2	hg002_chr1_maternal_793.2	N	NA
mat	chr1_MATERNAL	24120687	24136677	-	hg002_chr1_maternal_794	SRSF10	hg002_chr1_maternal_794.2	N	NA
mat	chr1_MATERNAL	24212149	24268234	-	hg002_chr1_maternal_799	MYOM3	hg002_chr1_maternal_799.1	N	NA
mat	chr1_MATERNAL	24275870	24299238	-	hg002_chr1_maternal_803	IL22RA1	hg002_chr1_maternal_803.1	N	NA
mat	chr1_MATERNAL	24310271	24343351	-	hg002_chr1_maternal_805	IFNLR1	hg002_chr1_maternal_805.3	N	NA
mat	chr1_MATERNAL	24475778	24521160	+	hg002_chr1_maternal_808	GRHL3	hg002_chr1_maternal_808.2	N	NA
mat	chr1_MATERNAL	24513676	24571734	-	hg002_chr1_maternal_809	STPG1	hg002_chr1_maternal_809.1	N	NA
mat	chr1_MATERNAL	24570212	24629669	+	hg002_chr1_maternal_810	NIPAL3	hg002_chr1_maternal_810.15	N	NA
mat	chr1_MATERNAL	24656165	24694834	+	hg002_chr1_maternal_812	RCAN3	hg002_chr1_maternal_812.6	N	NA
mat	chr1_MATERNAL	24709874	24763099	+	hg002_chr1_maternal_814	NCMAP	hg002_chr1_maternal_814.1	N	NA
mat	chr1_MATERNAL	24797389	24827359	+	hg002_chr1_maternal_816	SRRM1	hg002_chr1_maternal_816.22	N	NA
mat	chr1_MATERNAL	24899827	24995546	+	hg002_chr1_maternal_818	CLIC4	hg002_chr1_maternal_818.1	N	NA
mat	chr1_MATERNAL	25050757	25116385	-	hg002_chr1_maternal_821	RUNX3	hg002_chr1_maternal_821.1	N	NA
mat	chr1_MATERNAL	25374077	25384303	-	hg002_chr1_maternal_828	SYF2	hg002_chr1_maternal_828.1	N	NA
mat	chr1_MATERNAL	25394053	25490088	-	hg002_chr1_maternal_830	RSRP1	hg002_chr1_maternal_830.1	N	NA
mat	chr1_MATERNAL	25424298	25482292	+	hg002_chr1_maternal_832	RHD	hg002_chr1_maternal_832.9	N	NA
mat	chr1_MATERNAL	25490168	25514198	+	hg002_chr1_maternal_834	TMEM50A	hg002_chr1_maternal_834.1	N	NA
mat	chr1_MATERNAL	25514086	25582083	-	hg002_chr1_maternal_837	RHCE	hg002_chr1_maternal_837.1	N	NA
mat	chr1_MATERNAL	25582777	25652127	+	hg002_chr1_maternal_840	MACO1	hg002_chr1_maternal_840.3	N	NA
mat	chr1_MATERNAL	25696481	25743272	+	hg002_chr1_maternal_841	LDLRAP1	hg002_chr1_maternal_841.3	N	NA
mat	chr1_MATERNAL	25769648	25937451	+	hg002_chr1_maternal_842	MAN1C1	hg002_chr1_maternal_842.5	N	NA
mat	chr1_MATERNAL	25953199	25971190	+	hg002_chr1_maternal_843	SELENON	hg002_chr1_maternal_843.1	N	NA
mat	chr1_MATERNAL	25972933	25985912	+	hg002_chr1_maternal_845	MTFR1L	hg002_chr1_maternal_845.1	N	NA
mat	chr1_MATERNAL	25984878	26012428	-	hg002_chr1_maternal_846	AUNIP	hg002_chr1_maternal_846.3	N	NA
mat	chr1_MATERNAL	26014445	26028670	-	hg002_chr1_maternal_847	PAQR7	hg002_chr1_maternal_847.2	N	NA
mat	chr1_MATERNAL	26037145	26059840	-	hg002_chr1_maternal_848	STMN1	hg002_chr1_maternal_848.3	N	NA
mat	chr1_MATERNAL	26112688	26150961	-	hg002_chr1_maternal_853	PAFAH2	hg002_chr1_maternal_853.2	N	NA
mat	chr1_MATERNAL	26174678	26189371	+	hg002_chr1_maternal_856	EXTL1	hg002_chr1_maternal_856.2	N	NA
mat	chr1_MATERNAL	26190159	26199024	-	hg002_chr1_maternal_857	SLC30A2	hg002_chr1_maternal_857.1	N	NA
mat	chr1_MATERNAL	26204209	26220544	-	hg002_chr1_maternal_859	TRIM63	hg002_chr1_maternal_859.1	N	NA
mat	chr1_MATERNAL	26264078	26278470	+	hg002_chr1_maternal_860	PDIK1L	hg002_chr1_maternal_860.3	N	NA
mat	chr1_MATERNAL	26311994	26316549	+	hg002_chr1_maternal_861	FAM110D	hg002_chr1_maternal_861.1	N	NA
mat	chr1_MATERNAL	26316688	26321550	-	hg002_chr1_maternal_862	C1orf232	hg002_chr1_maternal_862.1	N	NA
mat	chr1_MATERNAL	26322108	26324419	-	hg002_chr1_maternal_863	ZNF593OS	hg002_chr1_maternal_863.1	N	NA
mat	chr1_MATERNAL	26322495	26323460	+	hg002_chr1_maternal_864	ZNF593	hg002_chr1_maternal_864.1	N	NA
mat	chr1_MATERNAL	26330079	26342465	+	hg002_chr1_maternal_865	CNKSR1	hg002_chr1_maternal_865.3	N	NA
mat	chr1_MATERNAL	26343183	26355550	+	hg002_chr1_maternal_866	CATSPER4	hg002_chr1_maternal_866.3	N	NA
mat	chr1_MATERNAL	26386799	26431448	+	hg002_chr1_maternal_870	CEP85	hg002_chr1_maternal_870.3	N	NA
mat	chr1_MATERNAL	26432722	26434158	+	hg002_chr1_maternal_873	SH3BGRL3	hg002_chr1_maternal_873.1	N	NA
mat	chr1_MATERNAL	26434918	26470985	-	hg002_chr1_maternal_874	UBXN11	hg002_chr1_maternal_874.2	N	NA
mat	chr1_MATERNAL	26470588	26473154	+	hg002_chr1_maternal_875	CD52	hg002_chr1_maternal_875.1	N	NA
mat	chr1_MATERNAL	26474496	26506698	-	hg002_chr1_maternal_876	CRYBG2	hg002_chr1_maternal_876.2	N	NA
mat	chr1_MATERNAL	26514212	26527093	-	hg002_chr1_maternal_878	ZNF683	hg002_chr1_maternal_878.4	N	NA
mat	chr1_MATERNAL	26563818	26582730	+	hg002_chr1_maternal_879	LIN28A	hg002_chr1_maternal_879.1	N	NA
mat	chr1_MATERNAL	26585327	26624288	+	hg002_chr1_maternal_881	DHDDS	hg002_chr1_maternal_881.8	N	NA
mat	chr1_MATERNAL	26625422	26629625	+	hg002_chr1_maternal_884	HMGN2	hg002_chr1_maternal_884.1	N	NA
mat	chr1_MATERNAL	26682753	26728031	+	hg002_chr1_maternal_887	RPS6KA1	hg002_chr1_maternal_887.1	N	NA
mat	chr1_MATERNAL	26849024	26935132	+	hg002_chr1_maternal_895	ARID1A	hg002_chr1_maternal_895.1	N	NA
mat	chr1_MATERNAL	26940081	26953724	+	hg002_chr1_maternal_896	PIGV	hg002_chr1_maternal_896.8	N	NA
mat	chr1_MATERNAL	26979858	27010771	+	hg002_chr1_maternal_898	ZDHHC18	hg002_chr1_maternal_898.1	N	NA
mat	chr1_MATERNAL	27016316	27017625	+	hg002_chr1_maternal_899	SFN	hg002_chr1_maternal_899.1	N	NA
mat	chr1_MATERNAL	27029311	27043461	-	hg002_chr1_maternal_900	GPN2	hg002_chr1_maternal_900.1	N	NA
mat	chr1_MATERNAL	27043666	27053646	-	hg002_chr1_maternal_901	GPATCH3	hg002_chr1_maternal_901.1	N	NA
mat	chr1_MATERNAL	27053340	27100046	+	hg002_chr1_maternal_902	NUDC	hg002_chr1_maternal_902.5	N	NA
mat	chr1_MATERNAL	27064668	27067154	-	hg002_chr1_maternal_903	NR0B2	hg002_chr1_maternal_903.1	N	NA
mat	chr1_MATERNAL	27102737	27113643	-	hg002_chr1_maternal_904	KDF1	hg002_chr1_maternal_904.2	N	NA
mat	chr1_MATERNAL	27146882	27154077	+	hg002_chr1_maternal_908	TRNP1	hg002_chr1_maternal_908.1	N	NA
mat	chr1_MATERNAL	27158212	27166034	-	hg002_chr1_maternal_909	TENT5B	hg002_chr1_maternal_909.1	N	NA
mat	chr1_MATERNAL	27253911	27311425	-	hg002_chr1_maternal_911	SLC9A1	hg002_chr1_maternal_911.2	N	NA
mat	chr1_MATERNAL	27390752	27464964	+	hg002_chr1_maternal_918	WDTC1	hg002_chr1_maternal_918.5	N	NA
mat	chr1_MATERNAL	27478490	27492727	+	hg002_chr1_maternal_919	TMEM222	hg002_chr1_maternal_919.2	N	NA
mat	chr1_MATERNAL	27498349	27510259	+	hg002_chr1_maternal_922	SYTL1	hg002_chr1_maternal_922.2	N	NA
mat	chr1_MATERNAL	27511510	27523287	-	hg002_chr1_maternal_923	MAP3K6	hg002_chr1_maternal_923.2	N	NA
mat	chr1_MATERNAL	27525432	27531148	-	hg002_chr1_maternal_924	FCN3	hg002_chr1_maternal_924.1	N	NA
mat	chr1_MATERNAL	27535499	27539656	-	hg002_chr1_maternal_925	CD164L2	hg002_chr1_maternal_925.1	N	NA
mat	chr1_MATERNAL	27548958	27552150	+	hg002_chr1_maternal_926	GPR3	hg002_chr1_maternal_926.1	N	NA
mat	chr1_MATERNAL	27560566	27646484	-	hg002_chr1_maternal_927	WASF2	hg002_chr1_maternal_927.2	N	NA
mat	chr1_MATERNAL	27690567	27760551	-	hg002_chr1_maternal_929	AHDC1	hg002_chr1_maternal_929.16	N	NA
mat	chr1_MATERNAL	27768255	27791374	-	hg002_chr1_maternal_930	FGR	hg002_chr1_maternal_930.3	N	NA
mat	chr1_MATERNAL	27822261	27828363	-	hg002_chr1_maternal_933	IFI6	hg002_chr1_maternal_933.1	N	NA
mat	chr1_MATERNAL	27882144	27919299	+	hg002_chr1_maternal_937	FAM76A	hg002_chr1_maternal_937.6	N	NA
mat	chr1_MATERNAL	27929402	27980629	+	hg002_chr1_maternal_939	STX12	hg002_chr1_maternal_939.1	N	NA
mat	chr1_MATERNAL	27986967	28007861	+	hg002_chr1_maternal_942	PPP1R8	hg002_chr1_maternal_942.2	N	NA
mat	chr1_MATERNAL	28028156	28043680	+	hg002_chr1_maternal_944	THEMIS2	hg002_chr1_maternal_944.2	N	NA
mat	chr1_MATERNAL	28048529	28071803	-	hg002_chr1_maternal_945	RPA2	hg002_chr1_maternal_945.4	N	NA
mat	chr1_MATERNAL	28091690	28115861	+	hg002_chr1_maternal_946	SMPDL3B	hg002_chr1_maternal_946.3	N	NA
mat	chr1_MATERNAL	28116682	28124801	+	hg002_chr1_maternal_947	XKR8	hg002_chr1_maternal_947.2	N	NA
mat	chr1_MATERNAL	28127052	28245276	-	hg002_chr1_maternal_948	EYA3	hg002_chr1_maternal_948.3	N	NA
mat	chr1_MATERNAL	28303822	28350497	-	hg002_chr1_maternal_954	PTAFR	hg002_chr1_maternal_954.1	N	NA
mat	chr1_MATERNAL	28356919	28389683	-	hg002_chr1_maternal_955	DNAJC8	hg002_chr1_maternal_955.1	N	NA
mat	chr1_MATERNAL	28392778	28394754	+	hg002_chr1_maternal_956	ATP5IF1	hg002_chr1_maternal_956.1	N	NA
mat	chr1_MATERNAL	28416171	28439143	+	hg002_chr1_maternal_957	SESN2	hg002_chr1_maternal_957.2	N	NA
mat	chr1_MATERNAL	28485690	28492615	+	hg002_chr1_maternal_958	MED18	hg002_chr1_maternal_958.2	N	NA
mat	chr1_MATERNAL	28526388	28657134	+	hg002_chr1_maternal_959	PHACTR4	hg002_chr1_maternal_959.1	N	NA
mat	chr1_MATERNAL	28662813	28695757	+	hg002_chr1_maternal_962	RCC1	hg002_chr1_maternal_962.2	N	NA
mat	chr1_MATERNAL	28709852	28735313	+	hg002_chr1_maternal_967	TRNAU1AP	hg002_chr1_maternal_967.1	N	NA
mat	chr1_MATERNAL	28749039	28753440	+	hg002_chr1_maternal_973	RAB42	hg002_chr1_maternal_973.1	N	NA
mat	chr1_MATERNAL	28759622	28805044	-	hg002_chr1_maternal_974	TAF12	hg002_chr1_maternal_974.2	N	NA
mat	chr1_MATERNAL	28824997	28876113	+	hg002_chr1_maternal_977	GMEB1	hg002_chr1_maternal_977.3	N	NA
mat	chr1_MATERNAL	28893382	28926513	+	hg002_chr1_maternal_979	YTHDF2	hg002_chr1_maternal_979.3	N	NA
mat	chr1_MATERNAL	28968908	29027980	+	hg002_chr1_maternal_980	OPRD1	hg002_chr1_maternal_980.1	N	NA
mat	chr1_MATERNAL	29043754	29277432	+	hg002_chr1_maternal_981	EPB41	hg002_chr1_maternal_981.20	N	NA
mat	chr1_MATERNAL	29276820	29281294	-	hg002_chr1_maternal_984	TMEM200B	hg002_chr1_maternal_984.2	N	NA
mat	chr1_MATERNAL	29305132	29339294	-	hg002_chr1_maternal_985	SRSF4	hg002_chr1_maternal_985.4	N	NA
mat	chr1_MATERNAL	29325091	29388329	-	hg002_chr1_maternal_986	MECR	hg002_chr1_maternal_986.10	N	NA
mat	chr1_MATERNAL	29393917	29484187	+	hg002_chr1_maternal_988	PTPRU	hg002_chr1_maternal_988.4	N	NA
mat	chr1_MATERNAL	30872103	30884411	-	hg002_chr1_maternal_996	MATN1	hg002_chr1_maternal_996.1	N	NA
mat	chr1_MATERNAL	30895841	30921147	-	hg002_chr1_maternal_998	LAPTM5	hg002_chr1_maternal_998.1	N	NA
mat	chr1_MATERNAL	31032958	31073223	-	hg002_chr1_maternal_1005	SDC3	hg002_chr1_maternal_1005.3	N	NA
mat	chr1_MATERNAL	31095014	31229089	-	hg002_chr1_maternal_1007	PUM1	hg002_chr1_maternal_1007.1	N	NA
mat	chr1_MATERNAL	31343090	31403273	-	hg002_chr1_maternal_1016	NKAIN1	hg002_chr1_maternal_1016.1	N	NA
mat	chr1_MATERNAL	31423006	31460250	-	hg002_chr1_maternal_1017	SNRNP40	hg002_chr1_maternal_1017.1	N	NA
mat	chr1_MATERNAL	31460494	31528455	+	hg002_chr1_maternal_1018	ZCCHC17	hg002_chr1_maternal_1018.4	N	NA
mat	chr1_MATERNAL	31523107	31536587	-	hg002_chr1_maternal_1019	FABP3	hg002_chr1_maternal_1019.3	N	NA
mat	chr1_MATERNAL	31573279	31600758	+	hg002_chr1_maternal_1022	SERINC2	hg002_chr1_maternal_1022.3	N	NA
mat	chr1_MATERNAL	31742909	31754093	+	hg002_chr1_maternal_1032	TINAGL1	hg002_chr1_maternal_1032.2	N	NA
mat	chr1_MATERNAL	31784076	31800879	+	hg002_chr1_maternal_1033	HCRTR1	hg002_chr1_maternal_1033.1	N	NA
mat	chr1_MATERNAL	31796253	31811262	-	hg002_chr1_maternal_1034	PEF1	hg002_chr1_maternal_1034.5	N	NA
mat	chr1_MATERNAL	31818649	31870394	-	hg002_chr1_maternal_1036	COL16A1	hg002_chr1_maternal_1036.8	N	NA
mat	chr1_MATERNAL	31893499	31930722	-	hg002_chr1_maternal_1038	ADGRB2	hg002_chr1_maternal_1038.25	N	NA
mat	chr1_MATERNAL	31956801	31982705	-	hg002_chr1_maternal_1041	SPOCD1	hg002_chr1_maternal_1041.9	N	NA
mat	chr1_MATERNAL	32073111	32105038	-	hg002_chr1_maternal_1042	PTP4A2	hg002_chr1_maternal_1042.6	N	NA
mat	chr1_MATERNAL	32180502	32227482	+	hg002_chr1_maternal_1043	KHDRBS1	hg002_chr1_maternal_1043.2	N	NA
mat	chr1_MATERNAL	32238673	32269510	+	hg002_chr1_maternal_1044	TMEM39B	hg002_chr1_maternal_1044.6	N	NA
mat	chr1_MATERNAL	32274685	32343176	+	hg002_chr1_maternal_1046	KPNA6	hg002_chr1_maternal_1046.1	N	NA
mat	chr1_MATERNAL	32346288	32364905	+	hg002_chr1_maternal_1047	TXLNA	hg002_chr1_maternal_1047.3	N	NA
mat	chr1_MATERNAL	32362631	32372006	+	hg002_chr1_maternal_1048	CCDC28B	hg002_chr1_maternal_1048.4	N	NA
mat	chr1_MATERNAL	32372290	32375301	+	hg002_chr1_maternal_1049	IQCC	hg002_chr1_maternal_1049.2	N	NA
mat	chr1_MATERNAL	32375708	32382806	+	hg002_chr1_maternal_1050	DCDC2B	hg002_chr1_maternal_1050.1	N	NA
mat	chr1_MATERNAL	32381090	32388969	-	hg002_chr1_maternal_1051	TMEM234	hg002_chr1_maternal_1051.7	N	NA
mat	chr1_MATERNAL	32389023	32402789	+	hg002_chr1_maternal_1052	EIF3I	hg002_chr1_maternal_1052.1	N	NA
mat	chr1_MATERNAL	32413841	32415475	+	hg002_chr1_maternal_1054	FAM167B	hg002_chr1_maternal_1054.1	N	NA
mat	chr1_MATERNAL	32417884	32452801	+	hg002_chr1_maternal_1055	LCK	hg002_chr1_maternal_1055.2	N	NA
mat	chr1_MATERNAL	32458719	32500227	+	hg002_chr1_maternal_1056	HDAC1	hg002_chr1_maternal_1056.1	N	NA
