gene_id	gene_name	transcript_id	broken	pident
hg002_chr1_maternal_865	CNKSR1	hg002_chr1_maternal_865.3	N	NA
hg002_chr1_maternal_866	CATSPER4	hg002_chr1_maternal_866.3	N	NA
hg002_chr1_maternal_870	CEP85	hg002_chr1_maternal_870.3	N	NA
hg002_chr1_maternal_873	SH3BGRL3	hg002_chr1_maternal_873.1	N	NA
hg002_chr1_maternal_874	UBXN11	hg002_chr1_maternal_874.2	N	NA
hg002_chr1_maternal_875	CD52	hg002_chr1_maternal_875.1	N	NA
hg002_chr1_maternal_876	CRYBG2	hg002_chr1_maternal_876.2	N	NA
hg002_chr1_maternal_878	ZNF683	hg002_chr1_maternal_878.4	N	NA
hg002_chr1_maternal_879	LIN28A	hg002_chr1_maternal_879.1	N	NA
hg002_chr1_maternal_881	DHDDS	hg002_chr1_maternal_881.8	N	NA
hg002_chr1_maternal_884	HMGN2	hg002_chr1_maternal_884.1	N	NA
hg002_chr1_maternal_887	RPS6KA1	hg002_chr1_maternal_887.1	N	NA
hg002_chr1_maternal_895	ARID1A	hg002_chr1_maternal_895.1	N	NA
hg002_chr1_maternal_896	PIGV	hg002_chr1_maternal_896.8	N	NA
hg002_chr1_maternal_898	ZDHHC18	hg002_chr1_maternal_898.1	N	NA
hg002_chr1_maternal_899	SFN	hg002_chr1_maternal_899.1	N	NA
hg002_chr1_maternal_900	GPN2	hg002_chr1_maternal_900.1	N	NA
hg002_chr1_maternal_901	GPATCH3	hg002_chr1_maternal_901.1	N	NA
hg002_chr1_maternal_902	NUDC	hg002_chr1_maternal_902.5	N	NA
hg002_chr1_maternal_903	NR0B2	hg002_chr1_maternal_903.1	N	NA
hg002_chr1_maternal_904	KDF1	hg002_chr1_maternal_904.2	N	NA
hg002_chr1_maternal_908	TRNP1	hg002_chr1_maternal_908.1	N	NA
hg002_chr1_maternal_909	TENT5B	hg002_chr1_maternal_909.1	N	NA
hg002_chr1_maternal_911	SLC9A1	hg002_chr1_maternal_911.2	N	NA
hg002_chr1_maternal_918	WDTC1	hg002_chr1_maternal_918.5	N	NA
hg002_chr1_maternal_919	TMEM222	hg002_chr1_maternal_919.2	N	NA
hg002_chr1_maternal_922	SYTL1	hg002_chr1_maternal_922.2	N	NA
hg002_chr1_maternal_923	MAP3K6	hg002_chr1_maternal_923.2	N	NA
hg002_chr1_maternal_924	FCN3	hg002_chr1_maternal_924.1	N	NA
hg002_chr1_maternal_925	CD164L2	hg002_chr1_maternal_925.1	N	NA
hg002_chr1_maternal_926	GPR3	hg002_chr1_maternal_926.1	N	NA
hg002_chr1_maternal_927	WASF2	hg002_chr1_maternal_927.2	N	NA
hg002_chr1_maternal_929	AHDC1	hg002_chr1_maternal_929.16	N	NA
hg002_chr1_maternal_930	FGR	hg002_chr1_maternal_930.3	N	NA
hg002_chr1_maternal_933	IFI6	hg002_chr1_maternal_933.1	N	NA
hg002_chr1_maternal_937	FAM76A	hg002_chr1_maternal_937.6	N	NA
hg002_chr1_maternal_939	STX12	hg002_chr1_maternal_939.1	N	NA
hg002_chr1_maternal_942	PPP1R8	hg002_chr1_maternal_942.2	N	NA
hg002_chr1_maternal_944	THEMIS2	hg002_chr1_maternal_944.2	N	NA
hg002_chr1_maternal_945	RPA2	hg002_chr1_maternal_945.4	N	NA
hg002_chr1_maternal_946	SMPDL3B	hg002_chr1_maternal_946.3	N	NA
hg002_chr1_maternal_947	XKR8	hg002_chr1_maternal_947.2	N	NA
hg002_chr1_maternal_948	EYA3	hg002_chr1_maternal_948.3	N	NA
hg002_chr1_maternal_954	PTAFR	hg002_chr1_maternal_954.1	N	NA
hg002_chr1_maternal_955	DNAJC8	hg002_chr1_maternal_955.1	N	NA
hg002_chr1_maternal_956	ATP5IF1	hg002_chr1_maternal_956.1	N	NA
hg002_chr1_maternal_957	SESN2	hg002_chr1_maternal_957.2	N	NA
hg002_chr1_maternal_958	MED18	hg002_chr1_maternal_958.2	N	NA
hg002_chr1_maternal_959	PHACTR4	hg002_chr1_maternal_959.1	N	NA
hg002_chr1_maternal_962	RCC1	hg002_chr1_maternal_962.2	N	NA
hg002_chr1_maternal_967	TRNAU1AP	hg002_chr1_maternal_967.1	N	NA
hg002_chr1_maternal_973	RAB42	hg002_chr1_maternal_973.1	N	NA
hg002_chr1_maternal_974	TAF12	hg002_chr1_maternal_974.2	N	NA
hg002_chr1_maternal_977	GMEB1	hg002_chr1_maternal_977.3	N	NA
hg002_chr1_maternal_979	YTHDF2	hg002_chr1_maternal_979.3	N	NA
hg002_chr1_maternal_980	OPRD1	hg002_chr1_maternal_980.1	N	NA
hg002_chr1_maternal_981	EPB41	hg002_chr1_maternal_981.20	N	NA
hg002_chr1_maternal_984	TMEM200B	hg002_chr1_maternal_984.2	N	NA
hg002_chr1_maternal_985	SRSF4	hg002_chr1_maternal_985.4	N	NA
hg002_chr1_maternal_986	MECR	hg002_chr1_maternal_986.10	N	NA
hg002_chr1_maternal_988	PTPRU	hg002_chr1_maternal_988.4	N	NA
hg002_chr1_maternal_996	MATN1	hg002_chr1_maternal_996.1	N	NA
hg002_chr1_maternal_998	LAPTM5	hg002_chr1_maternal_998.1	N	NA
hg002_chr1_maternal_1005	SDC3	hg002_chr1_maternal_1005.3	N	NA
hg002_chr1_maternal_1007	PUM1	hg002_chr1_maternal_1007.1	N	NA
hg002_chr1_maternal_1016	NKAIN1	hg002_chr1_maternal_1016.1	N	NA
hg002_chr1_maternal_1017	SNRNP40	hg002_chr1_maternal_1017.1	N	NA
hg002_chr1_maternal_1018	ZCCHC17	hg002_chr1_maternal_1018.4	N	NA
hg002_chr1_maternal_1019	FABP3	hg002_chr1_maternal_1019.3	N	NA
hg002_chr1_maternal_1022	SERINC2	hg002_chr1_maternal_1022.3	N	NA
hg002_chr1_maternal_1032	TINAGL1	hg002_chr1_maternal_1032.2	N	NA
hg002_chr1_maternal_1033	HCRTR1	hg002_chr1_maternal_1033.1	N	NA
hg002_chr1_maternal_1034	PEF1	hg002_chr1_maternal_1034.5	N	NA
hg002_chr1_maternal_1036	COL16A1	hg002_chr1_maternal_1036.8	N	NA
hg002_chr1_maternal_1038	ADGRB2	hg002_chr1_maternal_1038.25	N	NA
hg002_chr1_maternal_1041	SPOCD1	hg002_chr1_maternal_1041.9	N	NA
hg002_chr1_maternal_1042	PTP4A2	hg002_chr1_maternal_1042.6	N	NA
hg002_chr1_maternal_1043	KHDRBS1	hg002_chr1_maternal_1043.2	N	NA
hg002_chr1_maternal_1044	TMEM39B	hg002_chr1_maternal_1044.6	N	NA
hg002_chr1_maternal_1046	KPNA6	hg002_chr1_maternal_1046.1	N	NA
hg002_chr1_maternal_1047	TXLNA	hg002_chr1_maternal_1047.3	N	NA
hg002_chr1_maternal_1048	CCDC28B	hg002_chr1_maternal_1048.4	N	NA
hg002_chr1_maternal_1049	IQCC	hg002_chr1_maternal_1049.2	N	NA
hg002_chr1_maternal_1050	DCDC2B	hg002_chr1_maternal_1050.1	N	NA
hg002_chr1_maternal_1051	TMEM234	hg002_chr1_maternal_1051.7	N	NA
hg002_chr1_maternal_1052	EIF3I	hg002_chr1_maternal_1052.1	N	NA
hg002_chr1_maternal_1054	FAM167B	hg002_chr1_maternal_1054.1	N	NA
hg002_chr1_maternal_1055	LCK	hg002_chr1_maternal_1055.2	N	NA
hg002_chr1_maternal_1056	HDAC1	hg002_chr1_maternal_1056.1	N	NA
hg002_chr1_maternal_1057	MARCKSL1	hg002_chr1_maternal_1057.1	N	NA
hg002_chr1_maternal_1061	FAM229A	hg002_chr1_maternal_1061.1	N	NA
hg002_chr1_maternal_1062	TSSK3	hg002_chr1_maternal_1062.1	N	NA
hg002_chr1_maternal_1063	BSDC1	hg002_chr1_maternal_1063.5	N	NA
hg002_chr1_maternal_1067	ZBTB8B	hg002_chr1_maternal_1067.1	N	NA
hg002_chr1_maternal_1068	ZBTB8A	hg002_chr1_maternal_1068.1	N	NA
hg002_chr1_maternal_1071	ZBTB8OS	hg002_chr1_maternal_1071.3	N	NA
hg002_chr1_maternal_1072	RBBP4	hg002_chr1_maternal_1072.2	N	NA
hg002_chr1_maternal_1073	SYNC	hg002_chr1_maternal_1073.3	N	NA
hg002_chr1_maternal_1074	KIAA1522	hg002_chr1_maternal_1074.1	NA	NA
hg002_chr1_maternal_1075	YARS1	hg002_chr1_maternal_1075.1	N	NA
hg002_chr1_maternal_1076	S100PBP	hg002_chr1_maternal_1076.8	N	NA
hg002_chr1_maternal_1077	FNDC5	hg002_chr1_maternal_1077.2	N	NA
hg002_chr1_maternal_1079	HPCA	hg002_chr1_maternal_1079.2	N	NA
hg002_chr1_maternal_1080	TMEM54	hg002_chr1_maternal_1080.5	N	NA
hg002_chr1_maternal_1082	RNF19B	hg002_chr1_maternal_1082.3	N	NA
hg002_chr1_maternal_1086	AK2	hg002_chr1_maternal_1086.8	N	NA
hg002_chr1_maternal_1089	AZIN2	hg002_chr1_maternal_1089.12	N	NA
hg002_chr1_maternal_1090	ZNF362	hg002_chr1_maternal_1090.3	N	NA
hg002_chr1_maternal_1091	TRIM62	hg002_chr1_maternal_1091.2	N	NA
hg002_chr1_maternal_1092	A3GALT2	hg002_chr1_maternal_1092.1	N	NA
hg002_chr1_maternal_1093	PHC2	hg002_chr1_maternal_1093.7	N	NA
hg002_chr1_maternal_1098	ZSCAN20	hg002_chr1_maternal_1098.1	N	NA
hg002_chr1_maternal_1100	CSMD2	hg002_chr1_maternal_1100.1	N	NA
hg002_chr1_maternal_1103	HMGB4	hg002_chr1_maternal_1103.3	N	NA
hg002_chr1_maternal_1106	C1orf94	hg002_chr1_maternal_1106.2	N	NA
hg002_chr1_maternal_1112	GJB5	hg002_chr1_maternal_1112.1	N	NA
hg002_chr1_maternal_1113	GJB4	hg002_chr1_maternal_1113.1	N	NA
hg002_chr1_maternal_1114	GJB3	hg002_chr1_maternal_1114.1	N	NA
hg002_chr1_maternal_1115	GJA4	hg002_chr1_maternal_1115.1	N	NA
hg002_chr1_maternal_1116	SMIM12	hg002_chr1_maternal_1116.6	N	NA
hg002_chr1_maternal_1117	DLGAP3	hg002_chr1_maternal_1117.4	N	NA
hg002_chr1_maternal_1119	TMEM35B	hg002_chr1_maternal_1119.1	N	NA
hg002_chr1_maternal_1120	ZMYM6	hg002_chr1_maternal_1120.1	N	NA
hg002_chr1_maternal_1123	ZMYM1	hg002_chr1_maternal_1123.6	N	NA
hg002_chr1_maternal_1126	SFPQ	hg002_chr1_maternal_1126.7	N	NA
hg002_chr1_maternal_1127	ZMYM4	hg002_chr1_maternal_1127.14	N	NA
hg002_chr1_maternal_1133	KIAA0319L	hg002_chr1_maternal_1133.3	N	NA
hg002_chr1_maternal_1135	NCDN	hg002_chr1_maternal_1135.3	N	NA
hg002_chr1_maternal_1137	TFAP2E	hg002_chr1_maternal_1137.1	N	NA
hg002_chr1_maternal_1138	PSMB2	hg002_chr1_maternal_1138.3	N	NA
hg002_chr1_maternal_1140	C1orf216	hg002_chr1_maternal_1140.2	N	NA
hg002_chr1_maternal_1141	CLSPN	hg002_chr1_maternal_1141.3	N	NA
hg002_chr1_maternal_1142	AGO4	hg002_chr1_maternal_1142.6	N	NA
hg002_chr1_maternal_1143	AGO1	hg002_chr1_maternal_1143.3	N	NA
hg002_chr1_maternal_1144	AGO3	hg002_chr1_maternal_1144.3	N	NA
hg002_chr1_maternal_1147	TEKT2	hg002_chr1_maternal_1147.1	N	NA
hg002_chr1_maternal_1148	ADPRS	hg002_chr1_maternal_1148.1	N	NA
hg002_chr1_maternal_1149	COL8A2	hg002_chr1_maternal_1149.2	N	NA
hg002_chr1_maternal_1150	TRAPPC3	hg002_chr1_maternal_1150.4	N	NA
hg002_chr1_maternal_1151	MAP7D1	hg002_chr1_maternal_1151.3	N	NA
hg002_chr1_maternal_1153	THRAP3	hg002_chr1_maternal_1153.5	N	NA
hg002_chr1_maternal_1155	SH3D21	hg002_chr1_maternal_1155.1	N	NA
hg002_chr1_maternal_1156	EVA1B	hg002_chr1_maternal_1156.1	N	NA
hg002_chr1_maternal_1157	STK40	hg002_chr1_maternal_1157.2	N	NA
hg002_chr1_maternal_1159	LSM10	hg002_chr1_maternal_1159.1	N	NA
hg002_chr1_maternal_1162	OSCP1	hg002_chr1_maternal_1162.2	N	NA
hg002_chr1_maternal_1165	MRPS15	hg002_chr1_maternal_1165.1	N	NA
hg002_chr1_maternal_1166	CSF3R	hg002_chr1_maternal_1166.1	N	NA
hg002_chr1_maternal_1171	GRIK3	hg002_chr1_maternal_1171.1	N	NA
hg002_chr1_maternal_1179	ZC3H12A	hg002_chr1_maternal_1179.4	N	NA
hg002_chr1_maternal_1181	MEAF6	hg002_chr1_maternal_1181.1	N	NA
hg002_chr1_maternal_1184	SNIP1	hg002_chr1_maternal_1184.1	N	NA
hg002_chr1_maternal_1187	DNALI1	hg002_chr1_maternal_1187.1	N	NA
hg002_chr1_maternal_1188	GNL2	hg002_chr1_maternal_1188.4	N	NA
hg002_chr1_maternal_1189	RSPO1	hg002_chr1_maternal_1189.2	N	NA
hg002_chr1_maternal_1190	C1orf109	hg002_chr1_maternal_1190.4	NA	NA
hg002_chr1_maternal_1191	CDCA8	hg002_chr1_maternal_1191.1	N	NA
hg002_chr1_maternal_1192	EPHA10	hg002_chr1_maternal_1192.10	N	NA
hg002_chr1_maternal_1197	MANEAL	hg002_chr1_maternal_1197.2	N	NA
hg002_chr1_maternal_1198	YRDC	hg002_chr1_maternal_1198.1	N	NA
hg002_chr1_maternal_1199	C1orf122	hg002_chr1_maternal_1199.2	N	NA
hg002_chr1_maternal_1200	MTF1	hg002_chr1_maternal_1200.2	N	NA
hg002_chr1_maternal_1202	INPP5B	hg002_chr1_maternal_1202.9	N	NA
hg002_chr1_maternal_1206	SF3A3	hg002_chr1_maternal_1206.2	N	NA
hg002_chr1_maternal_1208	FHL3	hg002_chr1_maternal_1208.2	N	NA
hg002_chr1_maternal_1209	UTP11	hg002_chr1_maternal_1209.1	N	NA
hg002_chr1_maternal_1210	POU3F1	hg002_chr1_maternal_1210.1	N	NA
hg002_chr1_maternal_1224	RRAGC	hg002_chr1_maternal_1224.2	N	NA
hg002_chr1_maternal_1225	MYCBP	hg002_chr1_maternal_1225.2	N	NA
hg002_chr1_maternal_1228	GJA9	hg002_chr1_maternal_1228.1	N	NA
hg002_chr1_maternal_1229	RHBDL2	hg002_chr1_maternal_1229.2	N	NA
hg002_chr1_maternal_1233	AKIRIN1	hg002_chr1_maternal_1233.2	N	NA
hg002_chr1_maternal_1234	NDUFS5	hg002_chr1_maternal_1234.2	N	NA
hg002_chr1_maternal_1236	MACF1	hg002_chr1_maternal_1236.2	N	NA
hg002_chr1_maternal_1241	BMP8A	hg002_chr1_maternal_1241.8	N	NA
hg002_chr1_maternal_1246	PABPC4	hg002_chr1_maternal_1246.1	N	NA
hg002_chr1_maternal_1249	HEYL	hg002_chr1_maternal_1249.2	N	NA
hg002_chr1_maternal_1250	NT5C1A	hg002_chr1_maternal_1250.1	N	NA
hg002_chr1_maternal_1251	HPCAL4	hg002_chr1_maternal_1251.3	N	NA
hg002_chr1_maternal_1254	PPIE	hg002_chr1_maternal_1254.2	N	NA
hg002_chr1_maternal_1255	BMP8B	hg002_chr1_maternal_1255.1	N	NA
hg002_chr1_maternal_1256	OXCT2	hg002_chr1_maternal_1256.1	N	NA
hg002_chr1_maternal_1260	TRIT1	hg002_chr1_maternal_1260.2	N	NA
hg002_chr1_maternal_1261	MYCL	hg002_chr1_maternal_1261.1	N	NA
hg002_chr1_maternal_1263	MFSD2A	hg002_chr1_maternal_1263.7	N	NA
hg002_chr1_maternal_1266	CAP1	hg002_chr1_maternal_1266.5	N	NA
hg002_chr1_maternal_1267	PPT1	hg002_chr1_maternal_1267.3	N	NA
hg002_chr1_maternal_1270	RLF	hg002_chr1_maternal_1270.1	N	NA
hg002_chr1_maternal_1272	TMCO2	hg002_chr1_maternal_1272.1	N	NA
hg002_chr1_maternal_1273	ZMPSTE24	hg002_chr1_maternal_1273.2	N	NA
hg002_chr1_maternal_1274	COL9A2	hg002_chr1_maternal_1274.4	N	NA
hg002_chr1_maternal_1276	SMAP2	hg002_chr1_maternal_1276.4	N	NA
hg002_chr1_maternal_1277	ZFP69B	hg002_chr1_maternal_1277.4	N	NA
hg002_chr1_maternal_1278	ZFP69	hg002_chr1_maternal_1278.2	N	NA
hg002_chr1_maternal_1280	EXO5	hg002_chr1_maternal_1280.5	N	NA
hg002_chr1_maternal_1282	ZNF684	hg002_chr1_maternal_1282.1	N	NA
hg002_chr1_maternal_1286	RIMS3	hg002_chr1_maternal_1286.1	N	NA
hg002_chr1_maternal_1289	NFYC	hg002_chr1_maternal_1289.4	N	NA
hg002_chr1_maternal_1292	KCNQ4	hg002_chr1_maternal_1292.2	N	NA
hg002_chr1_maternal_1295	CITED4	hg002_chr1_maternal_1295.1	N	NA
hg002_chr1_maternal_1299	CTPS1	hg002_chr1_maternal_1299.3	N	NA
hg002_chr1_maternal_1301	SLFNL1	hg002_chr1_maternal_1301.6	N	NA
hg002_chr1_maternal_1302	SCMH1	hg002_chr1_maternal_1302.14	N	NA
hg002_chr1_maternal_1312	EDN2	hg002_chr1_maternal_1312.2	N	NA
hg002_chr1_maternal_1313	HIVEP3	hg002_chr1_maternal_1313.2	N	NA
hg002_chr1_maternal_1318	GUCA2B	hg002_chr1_maternal_1318.1	N	NA
hg002_chr1_maternal_1319	GUCA2A	hg002_chr1_maternal_1319.1	N	NA
hg002_chr1_maternal_1320	FOXJ3	hg002_chr1_maternal_1320.13	N	NA
hg002_chr1_maternal_1321	RIMKLA	hg002_chr1_maternal_1321.1	N	NA
hg002_chr1_maternal_1323	ZMYND12	hg002_chr1_maternal_1323.2	N	NA
hg002_chr1_maternal_1324	CCDC30	hg002_chr1_maternal_1324.5	N	NA
hg002_chr1_maternal_1325	PPCS	hg002_chr1_maternal_1325.7	N	NA
hg002_chr1_maternal_1330	PPIH	hg002_chr1_maternal_1330.2	N	NA
hg002_chr1_maternal_1331	YBX1	hg002_chr1_maternal_1331.2	N	NA
hg002_chr1_maternal_1332	CLDN19	hg002_chr1_maternal_1332.3	N	NA
hg002_chr1_maternal_1333	P3H1	hg002_chr1_maternal_1333.6	N	NA
hg002_chr1_maternal_1334	C1orf50	hg002_chr1_maternal_1334.1	N	NA
hg002_chr1_maternal_1336	TMEM269	hg002_chr1_maternal_1336.1	N	NA
hg002_chr1_maternal_1338	SVBP	hg002_chr1_maternal_1338.1	N	NA
hg002_chr1_maternal_1339	ERMAP	hg002_chr1_maternal_1339.1	N	NA
hg002_chr1_maternal_1341	ZNF691	hg002_chr1_maternal_1341.1	N	NA
hg002_chr1_maternal_1346	SLC2A1	hg002_chr1_maternal_1346.1	N	NA
hg002_chr1_maternal_1351	FAM183A	hg002_chr1_maternal_1351.2	NA	NA
hg002_chr1_maternal_1352	EBNA1BP2	hg002_chr1_maternal_1352.3	N	NA
hg002_chr1_maternal_1354	CFAP57	hg002_chr1_maternal_1354.8	N	NA
hg002_chr1_maternal_1358	TMEM125	hg002_chr1_maternal_1358.2	N	NA
hg002_chr1_maternal_1359	C1orf210	hg002_chr1_maternal_1359.2	N	NA
hg002_chr1_maternal_1360	TIE1	hg002_chr1_maternal_1360.5	N	NA
hg002_chr1_maternal_1361	MPL	hg002_chr1_maternal_1361.1	N	NA
hg002_chr1_maternal_1363	CDC20	hg002_chr1_maternal_1363.1	N	NA
hg002_chr1_maternal_1364	ELOVL1	hg002_chr1_maternal_1364.4	N	NA
hg002_chr1_maternal_1367	MED8	hg002_chr1_maternal_1367.3	N	NA
hg002_chr1_maternal_1369	SZT2	hg002_chr1_maternal_1369.1	N	NA
hg002_chr1_maternal_1372	HYI	hg002_chr1_maternal_1372.3	N	NA
hg002_chr1_maternal_1374	PTPRF	hg002_chr1_maternal_1374.26	N	NA
hg002_chr1_maternal_1375	KDM4A	hg002_chr1_maternal_1375.1	N	NA
hg002_chr1_maternal_1378	ST3GAL3	hg002_chr1_maternal_1378.27	N	NA
hg002_chr1_maternal_1384	ARTN	hg002_chr1_maternal_1384.3	N	NA
hg002_chr1_maternal_1387	IPO13	hg002_chr1_maternal_1387.1	N	NA
hg002_chr1_maternal_1388	DPH2	hg002_chr1_maternal_1388.9	N	NA
hg002_chr1_maternal_1390	ATP6V0B	hg002_chr1_maternal_1390.3	N	NA
hg002_chr1_maternal_1391	B4GALT2	hg002_chr1_maternal_1391.1	N	NA
hg002_chr1_maternal_1392	CCDC24	hg002_chr1_maternal_1392.2	N	NA
hg002_chr1_maternal_1393	SLC6A9	hg002_chr1_maternal_1393.10	N	NA
hg002_chr1_maternal_1396	KLF17	hg002_chr1_maternal_1396.4	N	NA
hg002_chr1_maternal_1401	KLF18	hg002_chr1_maternal_1401.1	N	NA
hg002_chr1_maternal_1406	DMAP1	hg002_chr1_maternal_1406.3	N	NA
hg002_chr1_maternal_1407	ERI3	hg002_chr1_maternal_1407.2	N	NA
hg002_chr1_maternal_1411	RNF220	hg002_chr1_maternal_1411.8	N	NA
hg002_chr1_maternal_1414	TMEM53	hg002_chr1_maternal_1414.4	N	NA
hg002_chr1_maternal_1416	ARMH1	hg002_chr1_maternal_1416.11	N	NA
hg002_chr1_maternal_1420	KIF2C	hg002_chr1_maternal_1420.2	N	NA
hg002_chr1_maternal_1422	RPS8	hg002_chr1_maternal_1422.1	N	NA
hg002_chr1_maternal_1428	BEST4	hg002_chr1_maternal_1428.3	N	NA
hg002_chr1_maternal_1429	PLK3	hg002_chr1_maternal_1429.3	N	NA
hg002_chr1_maternal_1430	DYNLT4	hg002_chr1_maternal_1430.2	N	NA
hg002_chr1_maternal_1431	BTBD19	hg002_chr1_maternal_1431.2	N	NA
hg002_chr1_maternal_1432	PTCH2	hg002_chr1_maternal_1432.2	N	NA
hg002_chr1_maternal_1435	EIF2B3	hg002_chr1_maternal_1435.3	N	NA
hg002_chr1_maternal_1440	HECTD3	hg002_chr1_maternal_1440.2	N	NA
hg002_chr1_maternal_1441	UROD	hg002_chr1_maternal_1441.1	N	NA
hg002_chr1_maternal_1442	ZSWIM5	hg002_chr1_maternal_1442.1	N	NA
hg002_chr1_maternal_1446	HPDL	hg002_chr1_maternal_1446.1	N	NA
hg002_chr1_maternal_1447	MUTYH	hg002_chr1_maternal_1447.5	N	NA
hg002_chr1_maternal_1448	TOE1	hg002_chr1_maternal_1448.4	N	NA
hg002_chr1_maternal_1449	TESK2	hg002_chr1_maternal_1449.2	N	NA
hg002_chr1_maternal_1452	CCDC163	hg002_chr1_maternal_1452.1	N	NA
hg002_chr1_maternal_1453	MMACHC	hg002_chr1_maternal_1453.2	N	NA
hg002_chr1_maternal_1454	PRDX1	hg002_chr1_maternal_1454.3	N	NA
hg002_chr1_maternal_1456	AKR1A1	hg002_chr1_maternal_1456.6	N	NA
hg002_chr1_maternal_1457	NASP	hg002_chr1_maternal_1457.2	N	NA
hg002_chr1_maternal_1458	CCDC17	hg002_chr1_maternal_1458.6	N	NA
hg002_chr1_maternal_1459	GPBP1L1	hg002_chr1_maternal_1459.1	N	NA
hg002_chr1_maternal_1462	TMEM69	hg002_chr1_maternal_1462.1	N	NA
hg002_chr1_maternal_1463	IPP	hg002_chr1_maternal_1463.3	N	NA
hg002_chr1_maternal_1466	MAST2	hg002_chr1_maternal_1466.15	N	NA
hg002_chr1_maternal_1469	PIK3R3	hg002_chr1_maternal_1469.7	N	NA
hg002_chr1_maternal_1473	TSPAN1	hg002_chr1_maternal_1473.1	N	NA
hg002_chr1_maternal_1474	P3R3URF	hg002_chr1_maternal_1474.1	N	NA
hg002_chr1_maternal_1475	POMGNT1	hg002_chr1_maternal_1475.6	N	NA
hg002_chr1_maternal_1476	LURAP1	hg002_chr1_maternal_1476.1	N	NA
hg002_chr1_maternal_1477	RAD54L	hg002_chr1_maternal_1477.3	N	NA
hg002_chr1_maternal_1478	LRRC41	hg002_chr1_maternal_1478.1	N	NA
hg002_chr1_maternal_1479	UQCRH	hg002_chr1_maternal_1479.3	N	NA
hg002_chr1_maternal_1480	NSUN4	hg002_chr1_maternal_1480.4	N	NA
hg002_chr1_maternal_1481	FAAH	hg002_chr1_maternal_1481.1	N	NA
hg002_chr1_maternal_1484	DMBX1	hg002_chr1_maternal_1484.4	N	NA
hg002_chr1_maternal_1485	TMEM275	hg002_chr1_maternal_1485.2	N	NA
hg002_chr1_maternal_1487	KNCN	hg002_chr1_maternal_1487.1	N	NA
hg002_chr1_maternal_1488	MKNK1	hg002_chr1_maternal_1488.12	N	NA
hg002_chr1_maternal_1489	MOB3C	hg002_chr1_maternal_1489.2	N	NA
hg002_chr1_maternal_1491	ATPAF1	hg002_chr1_maternal_1491.1	N	NA
hg002_chr1_maternal_1493	TEX38	hg002_chr1_maternal_1493.2	N	NA
hg002_chr1_maternal_1495	EFCAB14	hg002_chr1_maternal_1495.1	N	NA
hg002_chr1_maternal_1498	CYP4B1	hg002_chr1_maternal_1498.3	N	NA
hg002_chr1_maternal_1501	CYP4A11	hg002_chr1_maternal_1501.6	N	NA
hg002_chr1_maternal_1502	CYP4X1	hg002_chr1_maternal_1502.4	N	NA
hg002_chr1_maternal_1508	CYP4Z1	hg002_chr1_maternal_1508.2	N	NA
hg002_chr1_maternal_1510	CYP4A22	hg002_chr1_maternal_1510.4	N	NA
hg002_chr1_maternal_1514	PDZK1IP1	hg002_chr1_maternal_1514.1	N	NA
hg002_chr1_maternal_1515	TAL1	hg002_chr1_maternal_1515.9	N	NA
hg002_chr1_maternal_1516	STIL	hg002_chr1_maternal_1516.4	N	NA
hg002_chr1_maternal_1517	CMPK1	hg002_chr1_maternal_1517.4	N	NA
hg002_chr1_maternal_1519	FOXE3	hg002_chr1_maternal_1519.1	N	NA
hg002_chr1_maternal_1521	FOXD2	hg002_chr1_maternal_1521.1	N	NA
hg002_chr1_maternal_1527	TRABD2B	hg002_chr1_maternal_1527.3	N	NA
hg002_chr1_maternal_1531	SLC5A9	hg002_chr1_maternal_1531.4	Y	NA
hg002_chr1_maternal_1532	SPATA6	hg002_chr1_maternal_1532.13	N	NA
hg002_chr1_maternal_1539	AGBL4	hg002_chr1_maternal_1539.5	N	NA
hg002_chr1_maternal_1540	BEND5	hg002_chr1_maternal_1540.7	N	NA
hg002_chr1_maternal_1549	ELAVL4	hg002_chr1_maternal_1549.15	N	NA
hg002_chr1_maternal_1558	DMRTA2	hg002_chr1_maternal_1558.1	N	NA
hg002_chr1_maternal_1560	FAF1	hg002_chr1_maternal_1560.3	N	NA
hg002_chr1_maternal_1567	CDKN2C	hg002_chr1_maternal_1567.2	N	NA
hg002_chr1_maternal_1570	C1orf185	hg002_chr1_maternal_1570.2	N	NA
hg002_chr1_maternal_1575	RNF11	hg002_chr1_maternal_1575.1	N	NA
hg002_chr1_maternal_1577	TTC39A	hg002_chr1_maternal_1577.14	N	NA
hg002_chr1_maternal_1580	EPS15	hg002_chr1_maternal_1580.3	N	NA
hg002_chr1_maternal_1587	OSBPL9	hg002_chr1_maternal_1587.12	N	NA
hg002_chr1_maternal_1591	NRDC	hg002_chr1_maternal_1591.2	N	NA
hg002_chr1_maternal_1594	RAB3B	hg002_chr1_maternal_1594.2	N	NA
hg002_chr1_maternal_1598	TXNDC12	hg002_chr1_maternal_1598.1	N	NA
hg002_chr1_maternal_1599	KTI12	hg002_chr1_maternal_1599.1	N	NA
hg002_chr1_maternal_1601	BTF3L4	hg002_chr1_maternal_1601.3	N	NA
hg002_chr1_maternal_1603	ZFYVE9	hg002_chr1_maternal_1603.1	N	NA
hg002_chr1_maternal_1611	CC2D1B	hg002_chr1_maternal_1611.1	N	NA
hg002_chr1_maternal_1613	ORC1	hg002_chr1_maternal_1613.4	N	NA
