gene_name	num_ref	chroms_ref	num_m	chroms_m	pat	num_p
GALR2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZBTB5	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ASAP2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SRSF4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RBM3	1	chrX	1	chrX_MATERNAL	0	None
TBX21	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SIGMAR1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
C4orf17	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
TIMM21	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
TMEM236	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PSMD6	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
IKZF4	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NOX5	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SLC25A14	1	chrX	1	chrX_MATERNAL	0	None
CD276	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SOX14	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ZNF677	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MRPL40	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
TBX10	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
RUSC2	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
STOX2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
FRYL	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
SDSL	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CENPH	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
HP	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
WDR12	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TSSK1B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PPM1H	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CRYBB1	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
SSUH2	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
MTCL1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
SLC7A10	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MAB21L1	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
SNX14	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
DCUN1D1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
DNMT3L	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
P3R3URF	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
DCAF8L2	1	chrX	1	chrX_MATERNAL	0	None
CD226	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
MAP1LC3A	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
SPATA48	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
TRPC7	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SRP72	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
NAA15	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
DCAF12L1	1	chrX	1	chrX_MATERNAL	0	None
SMIM40	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
AKT3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SYDE2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TAMALIN	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TMC2	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
QRSL1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
KRBOX5	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
INTS6L	1	chrX	1	chrX_MATERNAL	0	None
ARAF	1	chrX	1	chrX_MATERNAL	0	None
BLVRB	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PLA2G15	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
SMURF1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ZNF347	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SAR1B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ABCB8	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
FIGNL1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
GPR153	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LOC124901647	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
GNPTAB	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
KRT74	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FOLR2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
EPOP	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MRPL3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
TENT4B	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ACAD10	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
RASA3	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
PDF	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RPS7	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SFXN5	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PACC1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MYOT	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
C6	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
CDC20B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OR5K1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ARID5B	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
HNRNPH3	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
CENPV	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SCIN	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
RPS23	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ELP3	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PITRM1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
CD302	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
COX17	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
KIF22	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
STEAP2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
MINAR1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
EDF1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
FBXL16	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ABRACL	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
VNN2	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TNFRSF11B	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
RETNLB	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
NDUFAF3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
RBM12B	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
WDR4	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
NPR1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ARHGAP28	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
SPACA1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SERAC1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
IL27RA	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
LOC124905155	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
SERPINB10	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
OR4E1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
RBFOX3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SNF8	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
WFDC12	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
GALNTL5	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
IFI44	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PRB3	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
PARD6A	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RPS25	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
COL15A1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
GPR20	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
LOC122319436	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PLEKHO2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SSTR5	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
DNTTIP2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MAP4K2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
THAP5	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
CCNF	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
FCHSD1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OR5M8	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NBPF1	1	chr1	3	chr1_MATERNAL,chr1_MATERNAL,chr1_MATERNAL	3	chr1_PATERNAL,chr1_PATERNAL,chr1_PATERNAL
SAA2-SAA4	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CPLANE2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PANX3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
THOC5	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
OTULINL	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ANGPTL4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ATXN7L2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
C4A	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SELENOK	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
HCN2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
OSGEP	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
GOSR2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
GSS	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
LPAR2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
FKBP1B	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SMIM26	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
BEST4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TNRC6C	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZNF394	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ABRAXAS1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
GPR89B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SLC30A9	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
NGLY1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
FSD1L	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PYGB	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
RPN1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
TAF11	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TRIM47	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
INCENP	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
RNF222	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
TNFSF15	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
LCE3D	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
HDAC4	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
AQR	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
CREB3L1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
OR4K5	1	chr14	2	chr14_MATERNAL,chr14_MATERNAL	2	chr14_PATERNAL,chr14_PATERNAL
ZBTB39	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CCDC57	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZAP70	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
GMNC	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
VPS52	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
CTSL	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ZNF511	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
ATAD3C	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ARSF	1	chrX	1	chrX_MATERNAL	0	None
DRD3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ATG2B	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SIRPD	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
EPPIN	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
PLD3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CIB2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
ZNF574	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
IFFO2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
OXLD1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
COPS2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
KRT34	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
P2RY4	1	chrX	1	chrX_MATERNAL	0	None
PRKCD	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
TNIP3	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
RAB3D	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ADPGK	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
NKAIN3	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PDE4D	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OPTC	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PPP6R3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CYB5R3	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
IQCF3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
MRPS15	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
INO80C	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
HNRNPA3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PLEKHM1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CXCL9	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
DNAJC8	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ABITRAM	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
NEUROG2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
IGBP1	1	chrX	1	chrX_MATERNAL	0	None
A4GALT	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
PPP2R5C	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
ZSCAN31	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SHARPIN	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
MAGEA12	1	chrX	1	chrX_MATERNAL	0	None
FOXC2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CENPW	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
PRRX2	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
MLPH	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
LOC102724159	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
EPOR	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
DHODH	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
FATE1	1	chrX	1	chrX_MATERNAL	0	None
ZNF346	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
PRAMEF11	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GBP5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ETDC	1	chrX	1	chrX_MATERNAL	0	None
PELI1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TLN1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
GPRC5A	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NOTCH3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
FYN	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
ARID1B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SIRPA	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
GTPBP10	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
DNAAF8	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RFNG	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
RAX	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
ST8SIA2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
GSK3A	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
LOC105377805	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
OR2M7	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ARNTL	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ZNF606	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SEMA5B	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
KLK8	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RPLP0	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
PEAK1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
NPIPB2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
LOC100129098	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
ADH7	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
RAP1A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
FDFT1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
MYL11	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
ZNF700	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TCN1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
KCNN4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZNF35	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
HEY1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
HIF3A	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
HS3ST6	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CFAP410	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
MED28	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
GTSF1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SSPN	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
RBM27	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
UBAP1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
QRICH2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ADD3	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
GPX7	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SPOP	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CCDC184	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CYP4A11	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KLHDC8A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CFHR3	0	None	1	chr1_MATERNAL	0	None
EPS8L1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CSNK2B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SPDYE10	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
ZNF365	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
USP17L1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
EWSR1	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
CLEC12A	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
RBMXL3	1	chrX	1	chrX_MATERNAL	0	None
EFCAB14	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ST6GALNAC3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TDRD10	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LYN	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
RRN3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RPL18	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
MMP15	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
EFCAB11	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
IL20RB	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
NDUFV1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SPTBN4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RNF123	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
CAPZB	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
FOXI3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
RPS6	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
PCDHA1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
LRRC59	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LOC124901232	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
GCNT2	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
OR6T1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CD7	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
COPS7A	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CLCN5	1	chrX	1	chrX_MATERNAL	0	None
KCNV1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
USHBP1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PNPLA7	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
RPS6KA1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PABIR2	1	chrX	1	chrX_MATERNAL	0	None
WASHC5	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
UBD	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
STAMBPL1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
MED6	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
TGFBRAP1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
MOGAT3	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SPAG6	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
TMEM143	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ADCY4	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
IQCF1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
REEP4	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
RARG	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NEUROG1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
DDX51	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SELENOO	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
PPIAL4F	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RHOJ	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
GOLGA6L9	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
NEXN	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ODF4	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ATP5PB	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KCTD5	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
NXT2	1	chrX	1	chrX_MATERNAL	0	None
TBC1D17	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZC3H3	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
FGF10	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
HARS2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OR4M1	1	chr14	2	chr14_MATERNAL,chr14_MATERNAL	2	chr14_PATERNAL,chr14_PATERNAL
ZNF155	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EPHX1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
CPSF4	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
RBBP5	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TEX261	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CDKL1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
IQGAP2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ZNF491	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
OR4L1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
PID1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PROSER3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CTSF	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
GPR83	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NIPSNAP2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NPAT	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SPEM2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
IRAK1	1	chrX	1	chrX_MATERNAL	0	None
LRP10	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SLC2A8	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
DEFB125	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
DEDD	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PTPRB	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SLC38A8	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CHRNA5	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
RNF133	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SMARCAD1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
DEFB124	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
BTG2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ZNF490	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RNPS1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CABP4	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SYT10	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
SINHCAF	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ABCB1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NRG3	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SLC25A18	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
